date,open,high,low,close,volume
2021-06-01,143000,151000,142500,149000,819339
2021-06-02,149500,150000,146500,149500,363231
2021-06-03,149500,149500,145000,145500,377379
2021-06-04,145500,149000,144000,144500,424752
2021-06-07,145500,145500,142000,143000,508691
2021-06-08,142500,143000,139000,140000,479284
2021-06-09,139500,142500,138000,138000,335196
2021-06-10,138500,141000,136500,139000,344632
2021-06-11,139500,141500,138000,140000,294506
2021-06-14,141000,141500,138000,138500,225098
2021-06-15,138000,138500,136000,136500,307629
2021-06-16,137500,140000,137000,137500,282328
2021-06-17,137000,137000,133500,134000,396245
2021-06-18,133500,134000,131000,132500,568958
2021-06-21,133000,137500,130500,136000,561314
2021-06-22,139000,139000,134500,135000,326633
2021-06-23,135000,135000,131500,131500,350877
2021-06-24,131500,135000,131500,132500,301969
2021-06-25,133500,137500,132500,134000,399997
2021-06-28,135000,136500,133000,136000,218692
2021-06-29,136500,137000,134500,134500,195230
2021-06-30,135500,135500,133500,134000,170170
2021-07-01,134000,134000,131500,132000,281991
2021-07-02,133000,137500,132500,135500,399500
2021-07-05,136000,136500,132500,133000,227778
2021-07-06,133500,134500,132500,133000,301846
2021-07-07,132000,132000,129000,129000,486800
2021-07-08,129000,130000,125000,126000,573496
2021-07-09,125000,126000,121500,124500,564444
2021-07-12,125500,128500,125500,127000,257881
2021-07-13,127500,129500,127500,127500,195270
2021-07-14,127000,128000,125000,127500,218115
2021-07-15,129000,131000,127000,127500,254139
2021-07-16,126000,127000,124000,126000,224064
2021-07-19,125000,125500,122500,123000,288599
2021-07-20,120500,123000,120500,122500,264781
2021-07-21,123500,129500,123000,128000,580847
2021-07-22,128000,133000,127500,128500,571328
2021-07-23,129000,132000,129000,132000,348043
2021-07-26,133000,134000,130500,131000,201672
2021-07-27,132500,133000,129500,130000,162922
2021-07-28,130000,133500,129500,133000,325027
2021-07-29,134000,135500,133000,135000,310567
2021-07-30,134000,135000,129500,130500,288294
2021-08-02,130500,132000,128500,130000,178527
2021-08-03,129000,130000,127000,129500,239720
2021-08-04,129000,133000,127500,132500,201751
2021-08-05,131000,133000,129500,130000,213092
2021-08-06,129500,131000,129000,130000,150568
2021-08-09,129000,129500,124000,125000,440112
2021-08-10,125500,125500,122000,124500,241783
2021-08-11,124000,125500,120500,121000,516220
2021-08-12,122000,122500,119000,120000,476655
2021-08-13,120500,123000,118000,119000,351432
2021-08-17,119000,120500,114000,115500,366937
2021-08-18,114500,118000,114000,116500,257123
2021-08-19,114500,115500,110500,110500,472104
2021-08-20,111500,113500,109000,109500,424122
2021-08-23,110500,116500,110000,115500,413872
2021-08-24,116500,120000,116000,119500,427675
2021-08-25,121000,122500,116500,118500,435651
2021-08-26,118500,119000,115500,117000,257646
2021-08-27,117000,118500,116000,117500,206654
2021-08-30,118500,119500,116000,117500,250312
2021-08-31,117500,118500,116000,118500,321123
2021-09-01,117500,118000,113000,114000,705091
2021-09-02,114000,115000,112500,114000,428763
2021-09-03,114000,114500,112000,113500,488582
2021-09-06,114000,115500,113000,114000,326789
2021-09-07,115500,117500,115000,116500,443029
2021-09-08,117000,117500,113500,113500,321280
2021-09-09,113000,113500,108500,108500,571202
2021-09-10,109000,114500,108500,114000,337682
2021-09-13,114000,115500,112500,114500,253520
2021-09-14,115500,120000,115500,118500,499195
2021-09-15,117000,119000,115500,117500,233150
2021-09-16,119000,119500,116500,118500,321544
2021-09-17,118500,119000,104000,105500,1935479
2021-09-23,103500,103500,99900,101000,715464
2021-09-24,102500,103000,100000,102000,396061
2021-09-27,101000,103500,101000,102500,208705
2021-09-28,103000,104500,101000,101500,254971
2021-09-29,99800,102000,99500,101500,373727
2021-09-30,102000,102500,100000,102000,270816
2021-10-01,101000,101500,96700,97000,529603
2021-10-05,96000,99500,95500,96400,355429
2021-10-06,96800,98000,94200,94300,303277
2021-10-07,94700,97600,94700,97000,216900
2021-10-08,96100,96900,93700,93800,308328
2021-10-12,94000,95800,92400,93600,301784
2021-10-13,93700,96400,93700,95700,194829
2021-10-14,96800,97900,95400,96000,227060
2021-10-15,96300,99300,96300,97300,245833
2021-10-18,97400,97800,95000,95800,203395
2021-10-19,96900,98200,96100,96900,190502
2021-10-20,97400,97600,96200,96400,151627
2021-10-21,96800,99000,96700,97300,221101
2021-10-22,97000,97000,95500,96600,164499
2021-10-25,97200,102500,97000,101500,452678
2021-10-26,103000,104500,101000,104000,294613
2021-10-27,105000,108500,103500,104500,639080
2021-10-28,104500,107000,101500,102000,418310
2021-10-29,103000,106000,102000,103000,384656
2021-11-01,104000,108000,103500,104500,424178
