date,open,high,low,close,volume
2021-06-01,20650,21050,20600,20800,425235
2021-06-02,20950,21000,20500,20550,739298
2021-06-03,20550,20750,20400,20650,329717
2021-06-04,20600,20750,20400,20550,362334
2021-06-07,20600,21100,20600,20950,662573
2021-06-08,20950,21100,20750,20950,432685
2021-06-09,21200,21950,20950,21500,1555075
2021-06-10,21750,21750,21050,21050,1040641
2021-06-11,21200,21400,20850,21250,555119
2021-06-14,21200,21550,20950,21450,546622
2021-06-15,21400,21400,20750,20750,922380
2021-06-16,20700,22150,20650,22000,2066380
2021-06-17,22050,22500,21600,22100,1521015
2021-06-18,22200,22650,22100,22400,1172121
2021-06-21,22150,22350,21500,21600,964340
2021-06-22,21950,23600,21750,23450,3373068
2021-06-23,23300,23550,22700,23100,1505634
2021-06-24,23050,23100,22500,22800,832259
2021-06-25,23100,24000,23050,23750,2502525
2021-06-28,23950,24300,23450,23550,1043545
2021-06-29,23500,23500,22850,23200,1185980
2021-06-30,23250,23600,23000,23300,621444
2021-07-01,23500,24000,23050,23650,1075591
2021-07-02,24100,25000,23450,23500,2506872
2021-07-05,23550,24200,23300,23400,719394
2021-07-06,23900,24650,23800,24250,1723517
2021-07-07,23950,24400,23550,23800,1003696
2021-07-08,23900,24550,23350,23400,1331589
2021-07-09,23100,23900,22750,23650,1114973
2021-07-12,23800,23950,23400,23500,567538
2021-07-13,23650,24500,23550,23900,1099111
2021-07-14,23900,24150,23450,24000,745797
2021-07-15,24000,24700,23800,24500,836451
2021-07-16,24300,24400,23150,23300,1700047
2021-07-19,23050,23500,22650,23400,554699
2021-07-20,22950,23200,22700,22850,746144
2021-07-21,23050,23750,23000,23450,1024632
2021-07-22,23900,25400,23400,23650,5929262
2021-07-23,23650,27300,23650,27200,9447199
2021-07-26,27200,28500,26750,27600,3879533
2021-07-27,27650,28150,26200,26250,2039078
2021-07-28,26600,27100,25900,26200,1279034
2021-07-29,26500,26700,26000,26500,1155359
2021-07-30,26500,26550,25350,25850,1361585
2021-08-02,25850,26200,25050,25550,856548
2021-08-03,25500,25800,24650,24800,1327355
2021-08-04,24900,25350,24600,25100,935518
2021-08-05,25100,25150,24400,24700,1061569
2021-08-06,24800,24900,24400,24550,628451
2021-08-09,24650,25000,24200,24500,932131
2021-08-10,24500,24550,23750,24050,891902
2021-08-11,23950,24950,23900,24000,1092435
2021-08-12,24150,24300,23800,23800,654008
2021-08-13,24100,24250,23500,23850,671804
2021-08-17,23950,24050,22550,22550,1425594
2021-08-18,22550,22900,22200,22500,851481
2021-08-19,22150,22550,21350,21450,1232055
2021-08-20,21750,21750,20800,21000,866891
2021-08-23,21450,21550,20850,21100,801173
2021-08-24,21500,22450,21400,21500,1332689
2021-08-25,21750,22100,21450,21650,704280
2021-08-26,22350,22650,21700,21850,1366701
2021-08-27,21800,22700,21550,22200,915583
2021-08-30,22600,22650,22100,22300,586374
2021-08-31,22350,22900,22000,22750,874737
2021-09-01,22600,22950,22400,22650,548559
2021-09-02,22650,22800,22100,22100,627610
2021-09-03,22200,22400,22000,22350,398120
2021-09-06,22650,25050,22500,24200,4567004
2021-09-07,23850,24100,23400,24100,1461275
2021-09-08,23800,24000,22800,22850,1803937
2021-09-09,22800,23350,22650,22850,977150
2021-09-10,23050,23200,22200,22750,985488
2021-09-13,22750,23300,22500,23200,854895
2021-09-14,23450,24450,23350,24000,1797169
2021-09-15,23850,24150,23450,23850,721903
2021-09-16,24500,25950,24300,25400,5760002
2021-09-17,25650,25750,24850,25000,1840149
2021-09-23,24600,25200,23750,23800,1885182
2021-09-24,24200,24350,23300,23500,1092860
2021-09-27,23400,23950,23100,23700,867204
2021-09-28,24500,25700,24350,24800,3595910
2021-09-29,24400,25100,23900,24350,1959042
2021-09-30,24500,25200,23800,23900,2072501
2021-10-01,24050,24800,23500,24350,1844237
2021-10-05,24700,25300,23950,24700,1882570
2021-10-06,25200,25550,23050,23300,2569879
2021-10-07,23000,23450,21700,22700,2521062
2021-10-08,22950,23300,22100,22250,1410580
2021-10-12,22550,23550,22550,23000,1596486
2021-10-13,23200,23300,22650,22900,869840
2021-10-14,23050,23350,22850,23250,715394
2021-10-15,23400,23550,22900,23100,814965
2021-10-18,23200,23600,22650,23150,1031842
2021-10-19,23300,23450,22900,23100,540274
2021-10-20,23200,23250,22250,22350,1338799
2021-10-21,22300,22650,22250,22250,816782
2021-10-22,22350,22700,21650,22250,1115504
2021-10-25,22400,22400,21900,22150,599324
2021-10-26,22500,23150,22200,22300,2050535
2021-10-27,22200,22350,21700,21800,960713
2021-10-28,21850,22050,21500,21500,804004
2021-10-29,21600,21800,21300,21700,556679
2021-11-01,21700,21700,21150,21200,685277
2021-11-02,21300,21650,21300,21450,478674
2021-11-03,21500,21550,21000,21100,591736
2021-11-04,21200,21350,20650,20750,914296
2021-11-05,20800,21000,20450,20600,634432
2021-11-08,20850,20950,20200,20750,544966
2021-11-09,20800,21050,20500,20600,408086
2021-11-10,20650,20650,20000,20050,589630
2021-11-11,19900,20150,19700,19950,731378
2021-11-12,19950,20850,19950,20500,747072
2021-11-15,20600,20800,20300,20550,480989
2021-11-16,20550,20750,20300,20450,405664
2021-11-17,20500,20550,19950,20050,583775
2021-11-18,19950,20250,19750,19900,507124
2021-11-19,19900,20300,19850,20250,322832
2021-11-22,20200,20350,19950,20200,478305
2021-11-23,20050,21900,19900,20300,2674920
2021-11-24,20550,20600,20000,20050,666574
2021-11-25,20050,21000,19900,20750,1072307
2021-11-26,20800,20850,20100,20300,641417
2021-11-29,19500,19950,19450,19600,759600
2021-11-30,19800,19900,18600,18700,1253770
2021-12-01,18700,19700,18550,19350,774758
2021-12-02,18900,20200,18900,20150,767457
2021-12-03,20100,20500,20000,20400,435543
2021-12-06,20200,20650,19900,20450,521418
2021-12-07,20450,20850,20200,20650,485220
2021-12-08,20850,20900,20350,20600,428514
2021-12-09,20650,20750,20500,20750,518667
2021-12-10,20650,20900,20500,20650,435337
2021-12-13,21100,21450,20700,20700,1036314
2021-12-14,20550,21300,20550,20750,649967
2021-12-15,20900,20950,20650,20650,374952
2021-12-16,20800,21100,20700,20950,454893
2021-12-17,20900,21850,20850,21700,1592978
2021-12-20,21500,21950,21400,21550,835909
2021-12-21,21700,22900,21600,22700,2337770
2021-12-22,22900,23150,22550,22900,1242502
2021-12-23,23050,23400,22700,23250,1244583
2021-12-24,23300,23350,22700,22900,921550
2021-12-27,22900,23200,22700,22850,586466
2021-12-28,23000,23000,22300,22800,1345880
2021-12-29,22500,22750,22100,22650,760921
2021-12-30,22700,22750,22350,22450,336561
2022-01-03,22600,22850,22350,22500,566889
2022-01-04,22650,23500,22500,23350,1511763
2022-01-05,23350,23750,22950,23200,986605
2022-01-06,23000,23500,22850,23050,979999
2022-01-07,23200,23250,22550,22850,742655
2022-01-10,22800,23250,22700,22850,521533
2022-01-11,22850,23000,22500,22500,647462
2022-01-12,22600,23350,22550,23300,1012927
2022-01-13,23500,24000,23300,23850,1545303
2022-01-14,23600,23650,22750,22850,980314
2022-01-17,22850,23300,22750,22900,732350
2022-01-18,22950,23250,22450,22550,609336
2022-01-19,22450,22750,22100,22350,954389
2022-01-20,22450,22800,22350,22750,460573
2022-01-21,22450,22900,22250,22700,576093
2022-01-24,22500,22500,21850,22050,725325
2022-01-25,22100,22100,21000,21400,1063609
2022-01-26,21500,21850,21150,21200,806479
2022-01-27,21400,21500,20100,20100,1012611
2022-01-28,20100,20550,19650,20350,737182
2022-02-03,20750,20900,20250,20250,951895
2022-02-04,20200,20700,20100,20550,537970
2022-02-07,20650,20700,20150,20500,371065
2022-02-08,20600,20650,19650,19800,1157503
2022-02-09,20050,20350,19900,20300,850496
2022-02-10,20500,20550,20000,20500,758513
2022-02-11,20250,20250,19950,20000,478761
2022-02-14,19550,20050,19550,19900,590840
2022-02-15,20050,20100,19500,19600,563338
2022-02-16,20000,20050,19600,20000,502887
2022-02-17,20050,20300,19550,19900,498144
2022-02-18,19650,20000,19650,19950,230204
2022-02-21,19750,20200,19600,19850,408704
2022-02-22,19600,19750,19400,19650,424638
2022-02-23,19750,20500,19750,20000,709486
2022-02-24,19750,20700,19650,20250,1590601
2022-02-25,20550,20700,20000,20150,942307
2022-02-28,19950,20650,19850,20650,719333
2022-03-02,20650,21200,20550,20550,706025
2022-03-03,20950,21950,20850,21450,1623617
2022-03-04,21450,21850,21250,21550,746713
2022-03-07,22250,23300,22050,22700,3132368
2022-03-08,23000,23050,20800,20800,2698804
2022-03-10,20650,21500,20450,21350,1526979
2022-03-11,21300,22250,21050,21950,1123265
2022-03-14,21950,22400,21550,21650,738281
2022-03-15,21650,21850,21200,21300,383575
2022-03-16,21450,21450,20900,21300,698205
2022-03-17,21400,21500,20800,20900,742736
2022-03-18,21050,21450,21000,21450,587341
2022-03-21,21550,21600,21200,21400,293553
2022-03-22,21550,22400,21450,22100,988952
2022-03-23,22150,22350,21950,22100,495197
2022-03-24,22300,22450,21900,22050,413753
2022-03-25,22100,22150,21800,22100,362471
2022-03-28,22100,22200,21850,22050,359628
2022-03-29,22200,22200,21550,21650,475836
2022-03-30,21600,21750,21000,21250,653810
2022-03-31,21250,21600,21250,21500,310843
2022-04-01,21550,22100,21400,21550,612179
2022-04-04,21550,21800,21350,21750,243927
2022-04-05,21750,21850,21400,21500,253904
2022-04-06,21400,21650,21250,21600,333545
2022-04-07,21400,21400,20900,20900,389884
2022-04-08,21200,21250,20900,21150,228362
2022-04-11,21150,21600,20950,21500,316445
2022-04-12,21300,21600,21050,21450,403897
2022-04-13,21650,22150,21500,21950,701703
2022-04-14,22400,23200,22350,23150,2124212
2022-04-15,23250,23950,23150,23450,1903598
2022-04-18,23400,23900,23250,23450,777203
2022-04-19,23700,25300,23500,25150,2791883
2022-04-20,24850,25100,24700,24800,1127903
2022-04-21,24900,25300,24200,24900,1134590
2022-04-22,24650,25100,24500,24950,568374
2022-04-25,25400,25650,24000,24600,2175320
2022-04-26,24850,24950,23650,24300,1604246
2022-04-27,23650,24700,23500,24300,1050953
2022-04-28,24400,24900,24000,24700,729064
2022-04-29,24600,24800,24300,24700,551324
2022-05-02,24400,24750,24200,24550,395628
2022-05-03,24650,25100,24250,24500,660389
2022-05-04,24650,24900,24000,24300,620388
2022-05-06,24100,25200,24050,25150,1049797
2022-05-09,24850,24950,24150,24300,600785
2022-05-10,23750,24000,22950,23650,840167
2022-05-11,23600,23600,22800,23000,699314
2022-05-12,23050,23950,22950,23350,729818
2022-05-13,23600,23850,23300,23750,352986
2022-05-16,23950,23950,22950,23200,538330
2022-05-17,23350,23950,23350,23750,427309
2022-05-18,23750,23900,22800,22950,582083
2022-05-19,22400,23050,22350,22950,321615
2022-05-20,22850,23300,22850,23200,389573
2022-05-23,23200,23200,22650,22900,411537
2022-05-24,22700,23050,22600,22750,475644
2022-05-25,22900,23850,22850,23350,764645
2022-05-26,23450,24000,23150,23600,594957
2022-05-27,23750,23900,23500,23750,238005
2022-05-30,23850,24000,23350,23400,324790
2022-05-31,23400,23800,23250,23650,385840
2022-06-02,23800,24350,23600,23750,443150
2022-06-03,23950,24150,23700,24000,320924
2022-06-07,24150,24600,23850,23950,487029
2022-06-08,24050,25000,23900,24650,821298
2022-06-09,24550,24650,23950,24550,665797
2022-06-10,24650,25100,24400,24900,855743
2022-06-13,24450,24850,23950,24000,827259
2022-06-14,23600,23950,23450,23800,719776
2022-06-15,23750,24100,22950,23150,706053
2022-06-16,23600,23650,22950,23000,425764
2022-06-17,22450,22700,22100,22500,604662
2022-06-20,22350,22600,20900,21100,922106
2022-06-21,21100,21300,20850,21100,462560
2022-06-22,21300,21300,19900,19950,763380
2022-06-23,20150,20600,18900,18950,1065193
2022-06-24,19200,19450,18900,19400,679530
2022-06-27,19700,19750,19200,19550,652494
2022-06-28,19700,20200,19550,19950,745662
2022-06-29,19650,20000,19450,19700,421713
2022-06-30,19800,19850,19200,19250,387680
2022-07-01,19400,19550,18700,19050,531117
2022-07-04,19150,19150,18150,18600,508699
2022-07-05,18800,18900,18300,18750,729743
2022-07-06,18600,18650,17400,17500,1423861
2022-07-07,17750,18100,17600,17950,627239
2022-07-08,18400,18900,18300,18350,698913
2022-07-11,18450,18550,18050,18150,403264
2022-07-12,18150,18450,17850,18150,418884
2022-07-13,17950,18650,17650,17950,1077241
2022-07-14,17950,18200,17800,18150,474125
2022-07-15,18100,18200,17650,17900,537262
2022-07-18,18200,18600,18050,18550,484941
2022-07-19,18500,19400,18450,19350,939400
2022-07-20,19450,19600,19050,19250,702176
2022-07-21,19600,19850,19150,19650,916971
2022-07-22,19350,19500,18950,19150,759159
2022-07-25,19100,19500,19100,19450,508439
2022-07-26,19750,20100,19500,19650,730519
2022-07-27,19600,19800,19300,19750,449945
2022-07-28,19900,20000,19600,19900,561601
2022-07-29,20000,20600,19900,20550,938750
2022-08-01,20600,21150,20400,20850,722026
2022-08-02,20800,21050,20450,20550,567324
2022-08-03,20500,21050,20300,20950,584629
2022-08-04,21100,21100,20200,20250,656755
2022-08-05,20100,20500,20100,20250,389680
2022-08-08,20350,21150,20250,20900,889432
2022-08-09,20900,21400,20750,21300,523372
2022-08-10,21300,22450,21300,21900,1114633
2022-08-11,22100,22800,22000,22550,1297138
2022-08-12,22800,25450,22700,24650,6755787
2022-08-16,24350,25400,24050,25000,3704136
2022-08-17,25000,25200,24550,24700,1146423
2022-08-18,24500,25400,24450,25150,1230638
2022-08-19,25350,27050,25150,26750,2813963
2022-08-22,27000,28150,26600,27250,2949209
2022-08-23,27500,28050,27100,27700,1391058
2022-08-24,27650,28000,27250,27700,1282839
2022-08-25,27700,28350,27300,27750,1128025
2022-08-26,27450,27750,27000,27700,1063183
2022-08-29,27050,27600,26700,27300,1119519
2022-08-30,27400,27600,26850,27150,768807
2022-08-31,26850,27050,25950,26850,1161308
2022-09-01,26450,26950,25950,26050,833171
2022-09-02,26050,26250,25450,25800,920513
2022-09-05,25900,27450,25900,27100,1718935
2022-09-06,27200,27200,26150,26800,820387
2022-09-07,26450,26850,26000,26200,724398
2022-09-08,26350,26400,25250,25600,1065738
2022-09-13,25750,25900,25000,25550,935755
2022-09-14,24950,25200,24750,25000,718448
2022-09-15,25350,26050,25050,25050,720051
2022-09-16,24850,25450,24100,24350,855232
2022-09-19,24150,24650,23950,24000,495212
2022-09-20,24250,24550,24050,24250,329533
2022-09-21,23950,24450,23850,23900,359219
2022-09-22,23900,24400,23250,24300,682575
2022-09-23,24100,24550,23350,23600,498656
2022-09-26,23200,23500,22050,22300,872057
2022-09-27,22350,22450,21550,22100,786845
2022-09-28,22250,22300,20950,21100,617341
2022-09-29,21700,21800,21050,21100,497058
2022-09-30,20850,21300,20550,20900,516586
2022-10-04,21350,22700,21250,22600,840890
2022-10-05,23000,23000,22050,22150,392911
2022-10-06,22650,23250,22500,22900,497099
2022-10-07,22500,23050,22200,22450,766748
2022-10-11,21900,22250,21600,21900,393358
2022-10-12,21750,22350,21450,22150,386493
2022-10-13,22200,22200,21250,21250,449717
2022-10-14,21700,22000,21350,21600,414092
2022-10-17,20950,21400,20600,21250,401480
2022-10-18,21650,21750,21150,21700,373738
2022-10-19,21800,21900,21400,21400,242220
2022-10-20,21200,22000,21150,21250,494176
2022-10-21,21200,21250,20550,20950,578936
2022-10-24,21200,21600,21050,21050,388083
2022-10-25,21350,21350,19650,19950,1402570
2022-10-26,20000,20200,19700,19800,438814
2022-10-27,20100,20450,20000,20250,401966
2022-10-28,20100,20650,20100,20300,296577
2022-10-31,20800,20800,20200,20650,325421
2022-11-01,20700,21250,20500,20950,393271
2022-11-02,21000,21900,20700,21550,729488
2022-11-03,21150,22100,21050,21550,526478
2022-11-04,21800,24700,21750,22850,3513041
2022-11-07,22850,23300,22450,23200,812500
2022-11-08,23400,23600,22800,23100,537775
2022-11-09,23200,23750,23050,23300,623144
2022-11-10,23000,23500,22750,22800,737538
2022-11-11,23400,23400,22600,22800,688621
2022-11-14,22650,22950,22300,22650,506222
2022-11-15,22650,22950,22350,22500,400303
2022-11-16,22650,23250,22300,22950,629774
2022-11-17,23050,23300,22200,22300,484766
2022-11-18,22350,22500,21900,22000,378927
2022-11-21,22050,22300,21750,21950,283354
2022-11-22,21850,22500,21700,22200,315175
2022-11-23,22300,23800,22200,23700,1709614
2022-11-24,23650,23650,23100,23450,615023
2022-11-25,23450,24300,23450,23600,560109
2022-11-28,23400,23750,23150,23350,395869
2022-11-29,23400,24150,23400,23950,951297
2022-11-30,23900,24450,23600,24000,702004
2022-12-01,24400,24450,23700,23750,427145
2022-12-02,23750,23850,23300,23500,325011
2022-12-05,23600,23700,22800,23150,452301
2022-12-06,22800,23450,22800,22850,393044
2022-12-07,22700,23200,22200,22900,429561
2022-12-08,22900,23100,22400,22700,544357
2022-12-09,22750,23150,22650,23000,355305
2022-12-12,23000,23100,22450,22700,359593
2022-12-13,22700,23800,22650,23400,673256
2022-12-14,23500,23700,23200,23400,288909
2022-12-15,23250,23800,23200,23450,322753
2022-12-16,23050,23800,23050,23800,432246
2022-12-19,23800,23850,23400,23400,237849
2022-12-20,23600,24350,23550,23700,953694
2022-12-21,24100,25000,23850,24900,1328578
2022-12-22,24950,25200,24750,25000,631219
2022-12-23,24700,25100,24600,24700,465101
2022-12-26,24800,25000,24550,24650,395318
2022-12-27,24750,24800,24050,24550,816039
2022-12-28,23900,24350,23550,23600,613029
2022-12-29,23500,23500,22500,22600,722802
2023-01-02,22500,22650,21600,21600,509935
2023-01-03,21800,21950,20950,21250,553748
2023-01-04,21150,21550,20550,21450,540395
2023-01-05,21500,21500,20750,21000,702581
2023-01-06,20800,21450,20650,21150,443151
2023-01-09,21300,21500,21150,21450,439700
2023-01-10,21500,21700,21200,21350,397099
2023-01-11,21500,21700,21050,21250,612490
2023-01-12,21400,21600,21250,21250,530327
2023-01-13,21400,22900,21350,22850,1218130
2023-01-16,22850,23000,22550,22650,509404
2023-01-17,22850,22900,22450,22550,387170
2023-01-18,22550,22650,22200,22450,278824
2023-01-19,22300,23700,22200,23550,1146365
2023-01-20,23600,24550,23450,24250,1127975
2023-01-25,24300,24350,23500,23700,699918
2023-01-26,23700,24000,23500,24000,490669
2023-01-27,24000,24200,23600,23950,728248
2023-01-30,23850,23950,23350,23350,523423
2023-01-31,23750,24100,23350,23450,838355
2023-02-01,23750,24000,23400,23750,609338
2023-02-02,23950,24050,23000,23300,782423
2023-02-03,23200,23450,22850,23200,453976
