date,open,high,low,close,volume
2021-06-01,39118,39520,39034,39313,403065
2021-06-02,39313,39547,39245,39285,292152
2021-06-03,39401,39819,39401,39641,351637
2021-06-04,39483,39579,39245,39492,272856
2021-06-07,39709,39778,39377,39641,244197
2021-06-08,39629,39750,39515,39539,128736
2021-06-09,39492,39515,39108,39108,147386
2021-06-10,39108,39363,39076,39213,135527
2021-06-11,39231,39615,39231,39515,70635
2021-06-14,39530,39530,39367,39510,111743
2021-06-15,39510,39638,39459,39605,232718
2021-06-16,39566,39887,39547,39829,295949
2021-06-17,39624,39683,39464,39615,147867
2021-06-18,39669,39819,39620,39702,216682
2021-06-21,39409,39483,39171,39346,139152
2021-06-22,39530,39674,39510,39610,339508
2021-06-23,39723,39882,39644,39824,142028
2021-06-24,39878,40076,39878,39972,97516
2021-06-25,40127,40372,40102,40176,184867
2021-06-28,40204,40260,40021,40135,145813
2021-06-29,40135,40135,39856,39977,24668
2021-06-30,39994,40204,39994,40084,68630
2021-07-01,40230,40230,39801,39860,172588
2021-07-02,39860,40011,39809,39819,130038
2021-07-05,39977,40102,39944,40021,74846
2021-07-06,40084,40280,40084,40161,133521
2021-07-07,40064,40064,39839,39925,163461
2021-07-08,39972,40071,39525,39525,66635
2021-07-09,39208,39304,38769,39049,470371
2021-07-12,39414,39510,39342,39454,98099
2021-07-13,39629,39791,39629,39774,558003
2021-07-14,39702,39702,39496,39633,65417
2021-07-15,39688,39939,39654,39929,128343
2021-07-16,39844,39844,39592,39737,31269
2021-07-19,39444,39444,39217,39304,31887
2021-07-20,39044,39221,38982,39180,81682
2021-07-21,39236,39363,38953,38953,101785
2021-07-22,39108,39547,39108,39454,449949
2021-07-23,39454,39649,39425,39543,169789
2021-07-26,39547,39583,39135,39135,79278
2021-07-27,39231,39496,39195,39200,123082
2021-07-28,39200,39363,38999,39318,32222
2021-07-29,39444,39505,39245,39356,150756
2021-07-30,39272,39272,38848,38852,262489
2021-08-02,38938,39118,38795,39076,42560
2021-08-03,39058,39421,39058,39421,214668
2021-08-04,39515,40032,39464,39978,211426
2021-08-05,40022,40136,39835,39893,156643
2021-08-06,39893,39988,39624,39751,36902
2021-08-09,39574,39689,39414,39547,286864
2021-08-10,39583,39583,39144,39269,375752
2021-08-11,39254,39272,38912,38957,515279
2021-08-12,38976,38976,38652,38758,108620
2021-08-13,38688,38688,37954,38102,555165
2021-08-17,38102,38254,37622,37692,226624
2021-08-18,37850,38075,37517,37901,26171
2021-08-19,37745,37827,37127,37127,547077
2021-08-20,37194,37440,36639,36790,226576
2021-08-23,37070,37408,36907,37104,145998
2021-08-24,37494,37832,37382,37795,125935
2021-08-25,37878,38122,37669,37932,74144
2021-08-26,38049,38092,37563,37665,10111
2021-08-27,37605,37754,37343,37641,19734
2021-08-30,38016,38016,37620,37692,17752
2021-08-31,37827,38431,37573,38431,211738
2021-09-01,38409,38620,38258,38514,137009
2021-09-02,38404,38514,38039,38166,78660
2021-09-03,38222,38495,38222,38394,290767
2021-09-06,38394,38586,38317,38536,71310
2021-09-07,38536,38536,38171,38307,47088
2021-09-08,38285,38285,37922,37983,252525
2021-09-09,37719,37896,37285,37295,103442
2021-09-10,37256,37578,37256,37465,255785
2021-09-13,37452,37701,37334,37525,93009
2021-09-14,37646,38034,37646,37803,245392
2021-09-15,37785,38006,37660,37864,140528
2021-09-16,37878,37946,37470,37534,168802
2021-09-17,37334,37692,37290,37631,38315
2021-09-23,39269,39269,37343,37544,139608
2021-09-24,37626,37808,37484,37525,742429
2021-09-27,37525,37840,37517,37626,161608
2021-09-28,37622,37622,37159,37159,72815
2021-09-29,36612,36854,36332,36668,466275
2021-09-30,36668,36903,36465,36831,486907
2021-10-01,36723,36723,36108,36169,226762
2021-10-05,35872,35923,35305,35594,526500
2021-10-06,35765,35956,35043,35043,231450
2021-10-07,35370,35715,35351,35599,282733
2021-10-08,35808,35808,35490,35544,134812
2021-10-12,35544,35544,34812,34926,119838
2021-10-13,34918,35413,34913,35275,113596
2021-10-14,35515,35758,35495,35719,106978
2021-10-15,35986,36201,35977,36098,157952
2021-10-18,36087,36174,35769,36024,18375
2021-10-19,36165,36337,36112,36297,218283
2021-10-20,36404,36540,36140,36140,130543
2021-10-21,36140,36300,36024,36067,65878
2021-10-22,36067,36253,35965,36135,33641
2021-10-25,36098,36337,35818,36270,16819
2021-10-26,36604,36686,36414,36630,27811
2021-10-27,36639,36639,36201,36324,114685
2021-10-28,36320,36469,36211,36211,15860
2021-10-29,36244,36399,35568,35661,44665
2021-11-01,35738,35960,35738,35778,140357
2021-11-02,35896,36558,35896,36253,181508
2021-11-03,36253,36253,35666,35723,32092
2021-11-04,36008,36300,35896,35964,140183
2021-11-05,36206,36257,35598,35792,193539
2021-11-08,35940,35940,35404,35753,96761
2021-11-09,35753,36098,35661,35846,90751
2021-11-10,35709,35856,35419,35458,42658
2021-11-11,35313,35448,35155,35434,871674
2021-11-12,35628,35977,35608,35825,329239
2021-11-15,36169,36328,36008,36239,157641
2021-11-16,36082,36399,36062,36169,237776
2021-11-17,36169,36230,35695,35738,96079
2021-11-18,35733,35802,35493,35578,46693
2021-11-19,35683,35912,35578,35825,226780
2021-11-22,36032,36715,36032,36669,266739
2021-11-23,36720,36720,36315,36360,107093
2021-11-24,36399,36640,36098,36300,261581
2021-11-25,36244,36275,35972,36028,168829
2021-11-26,36008,36008,35313,35363,104672
2021-11-29,34845,35373,34845,35079,63980
2021-11-30,35273,35453,34076,34364,169936
