date,open,high,low,close,volume
2021-06-01,265000,272000,265000,268500,154636
2021-06-02,268500,271500,266500,270500,146791
2021-06-03,270000,274500,270000,272000,192929
2021-06-04,270000,273500,268000,270000,160789
2021-06-07,272500,272500,268500,271000,123611
2021-06-08,270000,271500,269000,269500,123730
2021-06-09,270500,272500,269000,269000,129583
2021-06-10,272000,286500,269000,281500,689263
2021-06-11,286000,290000,281500,286500,363787
2021-06-14,288500,292000,285000,287500,219730
2021-06-15,289500,289500,285000,287000,152424
2021-06-16,286000,288000,284000,285500,119449
2021-06-17,283000,289000,281500,285000,165574
2021-06-18,284000,286000,279500,282000,223815
2021-06-21,278000,280000,274500,275000,191166
2021-06-22,277000,279500,275500,275500,113251
2021-06-23,279500,287000,277000,285500,309851
2021-06-24,287000,291500,284500,287500,246436
2021-06-25,289000,293000,286000,290000,238105
2021-06-28,289500,290000,286000,286500,112784
2021-06-29,285000,286000,281500,281500,136759
2021-06-30,280000,285000,280000,282500,114943
2021-07-01,282500,284000,276500,276500,200282
2021-07-02,275500,279500,275000,276000,93180
2021-07-05,277500,280500,276000,277000,102483
2021-07-06,277500,279500,277000,277000,86381
2021-07-07,276500,276500,272500,275000,133578
2021-07-08,275500,279000,272500,272500,179705
2021-07-09,270000,272500,266500,270000,199247
2021-07-12,272000,279000,271000,278000,122937
2021-07-13,279000,284000,278500,282500,175832
2021-07-14,280500,281000,275500,279500,110210
2021-07-15,279000,282000,277000,278000,98934
2021-07-16,278000,279000,275000,277500,102022
2021-07-19,274000,275000,272500,273000,100816
2021-07-20,268000,275500,268000,272000,126171
2021-07-21,273000,274000,270000,270000,112014
2021-07-22,272500,277500,272000,277500,116557
2021-07-23,277500,279000,274000,275500,82276
2021-07-26,275500,275500,271000,271000,107225
2021-07-27,273000,275000,271000,271500,70370
2021-07-28,270000,274000,270000,273500,99088
2021-07-29,274000,277000,272000,273000,90222
2021-07-30,271500,272000,268000,268000,176072
2021-08-02,268000,272500,264000,271500,100462
2021-08-03,270500,273000,269000,273000,93594
2021-08-04,271500,277000,270000,277000,130351
2021-08-05,275500,280500,275000,277000,119078
2021-08-06,276000,280000,274500,278500,96653
2021-08-09,275000,280000,272500,273500,142079
2021-08-10,273500,280000,272000,274000,152383
2021-08-11,274500,275500,271000,272500,107088
2021-08-12,274000,276000,271500,271500,143290
2021-08-13,275000,275000,265500,266500,203139
2021-08-17,264500,266500,258000,259000,215909
2021-08-18,258000,268000,257500,267000,142200
2021-08-19,263500,268000,257500,259000,155221
2021-08-20,260000,266000,256500,259500,196208
2021-08-23,278000,283000,268500,270000,1093300
2021-08-24,273000,273500,260500,265000,437438
2021-08-25,264000,264500,260000,262500,234325
2021-08-26,263500,265000,260000,261500,201252
2021-08-27,261500,263000,260000,261000,156884
2021-08-30,262500,263500,258000,258500,218033
2021-08-31,258000,263500,256000,263500,243714
2021-09-01,263000,266000,261000,263500,204964
2021-09-02,263500,267500,261500,262000,218545
2021-09-03,262000,266500,261500,265000,167175
2021-09-06,264500,269500,264000,268000,152000
2021-09-07,266000,269000,265000,266500,110368
2021-09-08,264500,267000,263000,265000,138276
2021-09-09,264000,268000,260500,260500,250269
2021-09-10,263000,264500,260500,263000,139228
2021-09-13,262000,265000,261000,265000,166667
2021-09-14,265500,270000,264000,268500,220160
2021-09-15,270500,279500,267000,276000,482333
2021-09-16,279000,279500,270500,271500,281369
2021-09-17,272500,278000,269000,273500,314171
2021-09-23,269500,274500,267500,271500,188668
2021-09-24,273500,273500,268000,269000,156348
2021-09-27,266000,269000,263000,266500,189366
2021-09-28,266500,267000,260000,262500,278724
2021-09-29,257000,262000,257000,261000,193809
2021-09-30,259000,271000,259000,268000,258303
2021-10-01,265000,266500,260500,262500,138427
2021-10-05,259500,264500,257500,262000,177276
2021-10-06,262500,266000,259500,259500,202086
2021-10-07,262000,264500,259000,259500,146964
2021-10-08,260000,261500,256000,257000,170696
2021-10-12,256500,260000,254000,257500,120749
2021-10-13,259500,265000,259000,264000,182387
2021-10-14,268000,268500,263000,265500,143424
2021-10-15,264500,266500,262500,263000,97544
2021-10-18,264000,264500,260000,261000,109915
2021-10-19,262500,263000,258500,260000,137157
2021-10-20,260500,261500,258000,258500,106897
2021-10-21,258000,258500,254000,254500,166314
2021-10-22,254500,254500,250500,252000,178997
2021-10-25,252000,254500,249000,254000,148158
2021-10-26,254000,256500,252500,256000,130192
2021-10-27,255500,256000,252000,252500,101892
2021-10-28,252500,252500,247000,247000,185324
2021-10-29,247500,248500,243000,243000,143591
2021-11-01,244000,247500,242000,243000,102483
2021-11-02,244000,251000,244000,248500,141282
2021-11-03,248500,251000,248000,248500,106366
2021-11-04,251000,253500,249000,249500,109451
2021-11-05,250000,252000,244000,247500,378328
2021-11-08,248000,248000,242500,245000,166797
2021-11-09,244000,247500,240500,241500,176059
2021-11-10,240500,240500,234000,235500,236676
2021-11-11,235500,236000,230500,233000,228952
2021-11-12,235000,248500,233000,247000,401116
2021-11-15,244500,250000,244500,248000,186329
2021-11-16,248500,260000,248500,251000,479621
2021-11-17,259000,262500,254000,254500,485404
2021-11-18,255500,255500,246500,246500,199322
2021-11-19,245500,250500,244500,246000,165353
2021-11-22,245500,250500,244500,248000,116575
2021-11-23,245500,248000,242000,243500,133632
2021-11-24,243500,262000,243500,260500,616300
2021-11-25,258500,264000,256500,263500,375026
2021-11-26,262000,262000,252000,255500,1048104
2021-11-29,252000,259500,249000,254500,283273
2021-11-30,258500,264000,249500,259500,565864
2021-12-01,259500,264500,255500,259500,253412
2021-12-02,259500,264000,255500,264000,199381
2021-12-03,263500,268000,262500,267000,199312
2021-12-06,267000,267000,261000,266000,142333
2021-12-07,263000,266000,262500,266000,124948
2021-12-08,267000,271500,264500,266000,169667
2021-12-09,265500,267500,263000,265000,234469
2021-12-10,264000,267000,263000,265000,92282
2021-12-13,265500,269500,264000,265000,113128
2021-12-14,263000,264500,259000,262000,113558
2021-12-15,261000,262000,254000,257000,179358
2021-12-16,258500,262000,255500,259000,129021
2021-12-17,257000,264000,256000,264000,141934
2021-12-20,262000,266000,259000,262500,145228
2021-12-21,264000,265000,259000,259000,99596
2021-12-22,259500,260500,253500,256000,130526
2021-12-23,256000,257000,254000,255000,92372
2021-12-24,255000,257500,254500,255000,95599
2021-12-27,255000,257500,252500,256000,190821
2021-12-28,255500,257500,254000,255500,267116
2021-12-29,253500,257500,250500,255000,189391
2021-12-30,254000,254000,248500,251000,187005
2022-01-03,252500,260000,252500,255500,171890
2022-01-04,256000,257000,252500,256000,147236
2022-01-05,253500,256000,249500,251500,194984
2022-01-06,247500,250000,243500,244000,249886
2022-01-07,243500,247500,243000,245500,178726
2022-01-10,245500,249000,242500,244000,142238
2022-01-11,242500,245000,239000,239500,154393
2022-01-12,241500,249500,241000,249000,174343
2022-01-13,248000,250500,246000,247000,112034
2022-01-14,243500,247000,243000,244000,89307
2022-01-17,243000,244000,240000,241500,81514
2022-01-18,241000,242500,238000,238500,98458
2022-01-19,235000,240000,234000,235500,128176
2022-01-20,236000,239500,234500,237500,99734
2022-01-21,235000,235500,230500,234000,156643
2022-01-24,232500,234000,227000,229500,148808
