date,open,high,low,close,volume
2021-06-01,36477,36646,36228,36617,71706
2021-06-02,36665,36819,36415,36467,46387
2021-06-03,36607,37675,36578,37481,131324
2021-06-04,37149,37216,36767,37211,79075
2021-06-07,37458,37622,37003,37174,68513
2021-06-08,37058,37058,36641,36777,62395
2021-06-09,36626,36626,36068,36073,79203
2021-06-10,36193,36452,35920,36267,66289
2021-06-11,36385,36646,36324,36646,66953
2021-06-14,36646,36646,36319,36477,57299
2021-06-15,36781,36781,36544,36636,40455
2021-06-16,36621,36838,36447,36838,43887
2021-06-17,36578,37058,36357,37058,91787
2021-06-18,37139,37520,37105,37197,81730
2021-06-21,36665,36824,36433,36598,58129
2021-06-22,36722,36796,36568,36690,45298
2021-06-23,36762,36892,36631,36853,84557
2021-06-24,36801,36998,36722,36969,67701
2021-06-25,37076,37434,37076,37429,95692
2021-06-28,37444,37515,37261,37429,55371
2021-06-29,37525,37802,37486,37680,146081
2021-06-30,37602,38134,37602,38033,116239
2021-07-01,38028,38046,37729,37863,66707
2021-07-02,37777,37777,37404,37535,66751
2021-07-05,37560,37922,37419,37826,54174
2021-07-06,37792,38220,37753,37969,77172
2021-07-07,37942,37942,37486,37826,66357
2021-07-08,37826,37922,37028,37197,105799
2021-07-09,36646,36911,36179,36838,77515
2021-07-12,36959,37271,36878,37110,44815
2021-07-13,37221,37491,37018,37491,49725
2021-07-14,37231,37458,37053,37390,49588
2021-07-15,37390,38041,37390,38023,93084
2021-07-16,37734,37739,37216,37486,70728
2021-07-19,37216,37491,36887,37491,56557
2021-07-20,36878,37597,36873,37271,45339
2021-07-21,37380,37501,36994,37216,45211
2021-07-22,37458,38374,37458,38210,249526
2021-07-23,38210,38272,37951,38109,52130
2021-07-26,38292,38292,37719,37816,52885
2021-07-27,37831,38263,37710,37845,116256
2021-07-28,37409,37602,36767,37202,74722
2021-07-29,37290,37520,36897,37169,42411
2021-07-30,37023,37086,36685,36834,84918
2021-08-02,36906,37592,36887,37592,72225
2021-08-03,37656,38394,37472,38220,159334
2021-08-04,38437,38547,38033,38268,114340
2021-08-05,38325,38615,38282,38615,130398
2021-08-06,38485,38664,38297,38500,87740
2021-08-09,38542,38713,38181,38713,132558
2021-08-10,38761,38761,37854,38038,122194
2021-08-11,37569,37569,36506,36621,269046
2021-08-12,36102,36280,35764,36058,214041
2021-08-13,35870,35961,34674,35358,177481
2021-08-17,35333,35653,34894,35042,89425
2021-08-18,34850,35555,34538,35526,110302
2021-08-19,35062,35511,34383,34383,115389
2021-08-20,34815,34889,33885,33993,126481
2021-08-23,34456,34538,34040,34432,101971
2021-08-24,34931,35410,34736,35410,81808
2021-08-25,35976,35991,34986,35260,65914
2021-08-26,35623,35720,35275,35275,38801
2021-08-27,35193,35400,34855,35289,49786
2021-08-30,35681,35759,35202,35328,146864
2021-08-31,35414,35676,35006,35676,45543
2021-09-01,35744,35865,35449,35865,52211
2021-09-02,35865,35915,35501,35555,44965
2021-09-03,35555,35938,35555,35807,33651
2021-09-06,35802,35929,35540,35739,47013
2021-09-07,35648,35691,35159,35333,43332
2021-09-08,35212,35255,34911,35183,56435
2021-09-09,35006,35140,34465,34465,62803
2021-09-10,34611,34889,34412,34859,87986
2021-09-13,34855,34855,34432,34601,87295
2021-09-14,34899,35042,34601,35028,43335
2021-09-15,35032,35032,34659,34951,24899
2021-09-16,34961,35010,34373,34432,91955
2021-09-17,34432,35010,34020,34956,53116
2021-09-23,34722,34835,34330,34451,51865
2021-09-24,34586,34635,34078,34243,38404
2021-09-27,34209,34209,33880,34035,55550
2021-09-28,34040,34040,33118,33148,51503
2021-09-29,32142,32490,32030,32480,73858
2021-09-30,32447,32694,32243,32659,22446
2021-10-01,32336,32500,31794,31843,43611
2021-10-05,31478,31588,31028,31366,43750
2021-10-06,31488,31664,30394,30602,48785
2021-10-07,30912,31400,30810,31376,40107
2021-10-08,31507,31507,30694,30742,34884
2021-10-12,30762,30762,30119,30380,44551
2021-10-13,30371,30612,30152,30361,39249
2021-10-14,30511,31356,30511,31326,40784
2021-10-15,31761,32190,31761,32092,54150
2021-10-18,32321,32336,31684,32166,63648
2021-10-19,32257,32354,32060,32152,37466
2021-10-20,32292,32423,32035,32035,24865
2021-10-21,32010,32107,31620,31717,17647
2021-10-22,31616,32015,31473,31843,20682
2021-10-25,31761,32157,31559,32050,22930
2021-10-26,32267,32755,32267,32654,26792
2021-10-27,32765,32839,32529,32529,36731
2021-10-28,32558,34005,32505,33731,167564
2021-10-29,34083,34083,33158,33158,44610
2021-11-01,33232,33672,33168,33474,40247
2021-11-02,33585,34078,33585,33696,57991
2021-11-03,33889,33983,33256,33314,21728
2021-11-04,33605,33788,33241,33415,29890
2021-11-05,33788,34030,33484,33629,39943
2021-11-08,33605,33605,32926,33502,50346
2021-11-09,33464,33838,33405,33484,40890
2021-11-10,33464,33464,32785,32887,32312
2021-11-11,32467,32877,32336,32877,30935
2021-11-12,33026,33551,33007,33517,27437
2021-11-15,34035,34830,34035,34779,97375
