date,open,high,low,close,volume
2021-06-01,267654,270511,264796,266226,160862
2021-06-02,267654,268606,265273,265749,174664
2021-06-03,267178,269559,266701,268607,192180
2021-06-04,268606,269083,265273,267178,168294
2021-06-07,268606,270511,267178,268131,136923
2021-06-08,268130,268606,261463,261939,367517
2021-06-09,262415,263368,259558,260034,208497
2021-06-10,259558,259558,252414,254319,450105
2021-06-11,254319,256224,252890,252891,303755
2021-06-14,253366,256224,253366,255748,153093
2021-06-15,256224,262415,255748,261939,277517
2021-06-16,262415,262415,259081,260987,133128
2021-06-17,260986,265273,257653,263844,209038
2021-06-18,261939,263368,258605,259558,195195
2021-06-21,258605,259081,254795,256224,145526
2021-06-22,257176,258605,256700,257653,110746
2021-06-23,255748,256224,247175,248604,544831
2021-06-24,248127,250985,246699,250509,235272
2021-06-25,251461,252890,249556,252414,141884
2021-06-28,252414,258605,250985,257177,217688
2021-06-29,258129,258605,253843,256701,96566
2021-06-30,255271,255748,249556,250033,273787
2021-07-01,249080,250985,248604,249557,101229
2021-07-02,248604,253366,248604,250509,113239
2021-07-05,250985,251461,249556,250509,98440
2021-07-06,250509,252414,249556,251462,111764
2021-07-07,250509,250509,248127,248604,114411
2021-07-08,248604,249080,242889,246699,260827
2021-07-09,244317,244317,238126,240984,210902
2021-07-12,241936,244794,240984,242889,94471
2021-07-13,243841,256224,242889,256224,467858
2021-07-14,256700,260986,253366,256224,282185
2021-07-15,258129,260034,255271,255748,164277
2021-07-16,254795,258129,252890,257177,121622
2021-07-19,255271,261939,255271,260511,280148
2021-07-20,259081,260510,253843,256701,235625
2021-07-21,259081,263844,257176,260987,264008
2021-07-22,263844,263844,257176,257653,159978
2021-07-23,258605,259081,255271,256701,108303
2021-07-26,256224,260034,252414,258129,156726
2021-07-27,259081,259558,254795,255748,79426
2021-07-28,257653,261939,255271,257177,148795
2021-07-29,257653,258605,251461,252891,157264
2021-07-30,251461,252414,244794,247175,217176
2021-08-02,248127,255271,247175,253843,127790
2021-08-03,254795,257653,251461,257177,172117
2021-08-04,257176,257653,253843,256701,94576
2021-08-05,256700,260034,254319,255272,105640
2021-08-06,255748,255748,250032,252414,156994
2021-08-09,252890,254319,249556,250985,141444
2021-08-10,250985,251938,246699,247175,108715
2021-08-11,247651,249080,244794,245270,113782
2021-08-12,246222,248127,242889,244794,130362
2021-08-13,244794,244794,235745,236222,231528
2021-08-17,234792,235269,226696,229078,254395
2021-08-18,229077,233840,228125,233364,133498
2021-08-19,230506,232887,224791,224792,152370
2021-08-20,224791,227172,221934,223363,186012
2021-08-23,223839,230030,223839,224792,178258
2021-08-24,228125,230982,226220,230983,147578
2021-08-25,230506,233840,228125,230983,104602
2021-08-26,229077,232887,228125,228602,97180
2021-08-27,226696,230982,224791,230507,126502
2021-08-30,234316,240031,232887,234317,177710
2021-08-31,235269,238126,230982,238127,143752
2021-09-01,238126,238126,233840,234793,75652
2021-09-02,234316,236697,232411,234317,91090
2021-09-03,234792,238602,234316,237174,73491
2021-09-06,238602,238602,235745,236698,68746
2021-09-07,238602,239079,235745,237174,65194
2021-09-08,237174,243841,236221,240508,173031
2021-09-09,241936,243841,234792,236698,174201
2021-09-10,235745,237650,231459,236698,100818
2021-09-13,235745,247175,234792,245747,258978
2021-09-14,249080,251461,243365,243842,173216
2021-09-15,243365,245746,240984,241937,103110
