date,open,high,low,close,volume
2021-06-01,10040,10160,10030,10155,822637
2021-06-02,10185,10245,10160,10190,459296
2021-06-03,10300,10405,10295,10365,1246885
2021-06-04,10315,10340,10250,10335,613910
2021-06-07,10455,10495,10340,10375,547248
2021-06-08,10370,10375,10275,10310,901786
2021-06-09,10490,10590,10485,10550,646679
2021-06-10,10475,10475,10395,10445,367126
2021-06-11,10505,10535,10445,10520,271703
2021-06-14,10625,10665,10595,10655,276770
2021-06-15,10645,10710,10605,10655,587169
2021-06-16,10850,10900,10835,10870,513394
2021-06-17,10725,10795,10690,10775,599394
2021-06-18,10600,10630,10520,10600,542561
2021-06-21,10725,10825,10725,10750,566871
2021-06-22,10965,11015,10950,10995,587223
2021-06-23,10935,11015,10935,11015,647798
2021-06-24,11010,11035,10970,11035,344188
2021-06-25,11020,11070,11005,11035,449237
2021-06-28,11140,11185,11100,11135,324831
2021-06-29,10960,10960,10885,10940,473497
2021-06-30,11035,11060,11005,11030,424532
2021-07-01,11050,11105,11035,11080,381865
2021-07-02,11255,11340,11255,11275,725029
2021-07-05,11280,11300,11220,11300,777767
2021-07-06,11450,11525,11450,11525,571469
2021-07-07,11060,11090,10995,11090,1104481
2021-07-08,10840,10860,10760,10815,1103189
2021-07-09,10985,11020,10910,10990,1042929
2021-07-12,11115,11220,11080,11145,477625
2021-07-13,11135,11180,11135,11175,347495
2021-07-14,11280,11305,11255,11295,435933
2021-07-15,10950,10965,10840,10845,725139
2021-07-16,10765,10835,10760,10775,915990
2021-07-19,10765,10780,10660,10725,494751
2021-07-20,10130,10185,10060,10185,1302325
2021-07-21,10120,10165,10080,10135,558699
2021-07-22,10635,10660,10580,10635,2085561
2021-07-23,10850,10890,10815,10850,636686
2021-07-26,10940,10940,10760,10780,433922
2021-07-27,10910,10955,10890,10915,511693
2021-07-28,10905,10940,10895,10930,211276
2021-07-29,10960,11030,10945,11020,230399
2021-07-30,11090,11120,11045,11060,403346
2021-08-02,11160,11160,11020,11075,264764
