date,open,high,low,close,volume
2021-06-01,10800,10850,10600,10750,1516776
2021-06-02,10800,10850,10700,10800,1328212
2021-06-03,10850,11000,10800,10800,2042788
2021-06-04,10800,11150,10800,10950,2722877
2021-06-07,10950,11050,10850,11000,1677330
2021-06-08,11000,11100,10900,11000,1645711
2021-06-09,10950,11000,10850,10850,1526214
2021-06-10,10800,10850,10600,10650,2225385
2021-06-11,10600,10700,10500,10650,1500753
2021-06-14,10650,10700,10500,10600,1373168
2021-06-15,10550,10650,10500,10600,1332886
2021-06-16,10600,10900,10600,10850,1582231
2021-06-17,10900,10950,10650,10700,1643558
2021-06-18,10600,10650,10500,10500,2059395
2021-06-21,10350,10450,10300,10350,2338201
2021-06-22,10500,10550,10400,10500,1110300
2021-06-23,10500,10500,10350,10400,1290361
2021-06-24,10400,10550,10350,10550,1072866
2021-06-25,10650,10700,10550,10650,1489959
2021-06-28,10700,10800,10600,10650,1439238
2021-06-29,10600,10650,10500,10500,1239293
2021-06-30,10500,10600,10450,10500,847239
2021-07-01,10450,10500,10350,10350,1490725
2021-07-02,10400,10450,10350,10450,838863
2021-07-05,10450,10500,10350,10450,818926
2021-07-06,10400,10500,10400,10500,834569
2021-07-07,10400,10400,10300,10400,1600245
2021-07-08,10400,10450,10300,10300,1675500
2021-07-09,10150,10150,9950,10050,3329890
2021-07-12,10150,10300,10150,10250,1205955
2021-07-13,10350,10400,10300,10350,1773439
2021-07-14,10300,10300,10200,10200,909897
2021-07-15,10250,10350,10150,10350,1164969
2021-07-16,10300,10450,10250,10450,1413969
2021-07-19,10400,10400,10300,10300,786574
2021-07-20,10150,10250,10100,10200,1134989
2021-07-21,10250,10300,10150,10200,795898
2021-07-22,10300,10450,10250,10350,1665353
2021-07-23,10350,10350,10250,10250,1340961
2021-07-26,10250,10350,10200,10250,846906
2021-07-27,10350,10450,10300,10350,1609351
2021-07-28,10300,10400,10250,10350,719548
2021-07-29,10350,10450,10350,10350,921162
2021-07-30,10400,10450,10250,10300,1209905
2021-08-02,10250,10300,10100,10200,1045986
2021-08-03,10200,10300,10100,10250,918779
2021-08-04,10300,10450,10250,10450,1036021
2021-08-05,10450,10450,10350,10350,934576
2021-08-06,10400,10500,10400,10450,807372
2021-08-09,10550,10550,10350,10350,1097887
2021-08-10,10400,10450,10250,10250,875763
2021-08-11,10300,10400,10250,10400,1036188
2021-08-12,10450,10450,10350,10350,1038571
2021-08-13,10400,10400,10150,10250,1526003
2021-08-17,10250,10350,10150,10250,1521308
2021-08-18,10250,10300,10150,10250,799776
2021-08-19,10250,10300,9970,10000,1998582
2021-08-20,9990,10050,9820,9870,2087014
2021-08-23,9900,10150,9900,10050,1209455
2021-08-24,10100,10300,10100,10250,1102211
2021-08-25,10300,10350,10200,10350,954925
2021-08-26,10450,10450,10250,10400,1675247
2021-08-27,10400,10500,10300,10450,1252423
2021-08-30,10500,10500,10250,10300,954637
2021-08-31,10250,10350,10150,10300,1510364
2021-09-01,10250,10450,10250,10450,915141
2021-09-02,10350,10450,10350,10350,744551
2021-09-03,10400,10450,10350,10400,644270
2021-09-06,10400,10400,10350,10350,650493
2021-09-07,10350,10400,10300,10350,540953
2021-09-08,10300,10350,10300,10350,698785
2021-09-09,10300,10350,10000,10100,2563012
2021-09-10,10150,10200,10100,10200,768807
2021-09-13,10150,10250,10150,10250,663856
2021-09-14,10250,10350,10250,10250,893138
2021-09-15,10250,10350,10200,10250,1033440
2021-09-16,10250,10300,10150,10150,1031581
2021-09-17,10200,10200,10100,10200,1012035
2021-09-23,10100,10200,10050,10100,1625178
2021-09-24,10150,10250,10100,10150,1585587
2021-09-27,10150,10250,10150,10200,625426
2021-09-28,10250,10400,10250,10400,1989346
2021-09-29,10350,10400,10250,10300,1219978
2021-09-30,10300,10550,10300,10500,2148517
2021-10-01,10450,10550,10350,10400,1539438
2021-10-05,10400,10550,10350,10500,1922212
2021-10-06,10550,10650,10500,10550,2249118
2021-10-07,10600,10700,10550,10700,1500043
2021-10-08,10650,10700,10500,10600,1368444
2021-10-12,10600,10700,10450,10650,1890961
2021-10-13,10650,10700,10600,10700,967204
2021-10-14,10750,10750,10600,10650,999565
2021-10-15,10650,10850,10650,10800,1683608
2021-10-18,10850,10900,10750,10900,1258161
2021-10-19,10900,10950,10850,10950,1315536
2021-10-20,11000,11150,10950,11100,2640254
2021-10-21,11150,11300,11100,11250,2278605
2021-10-22,11250,11400,11150,11250,1617050
2021-10-25,11300,11500,11200,11500,1665566
2021-10-26,11550,11600,11400,11500,1233788
2021-10-27,11550,11550,11300,11400,1386599
2021-10-28,11350,11450,11100,11150,2312487
2021-10-29,11200,11300,10950,11050,1935988
2021-11-01,11100,11200,11000,11200,1034227
2021-11-02,11200,11300,11150,11200,1099040
2021-11-03,11250,11300,11050,11050,1079957
2021-11-04,11050,11250,11050,11250,1141661
2021-11-05,11200,11200,10950,11100,1420103
2021-11-08,11000,11200,10850,11150,1133017
2021-11-09,11150,11300,11100,11150,736975
2021-11-10,11100,11150,11000,11050,913807
2021-11-11,11050,11100,10950,11000,1197758
2021-11-12,11000,11100,11000,11100,771572
2021-11-15,11150,11150,11000,11150,885407
2021-11-16,11100,11200,11050,11200,746300
2021-11-17,11150,11150,10950,11050,1369800
2021-11-18,11050,11150,10950,11150,793389
2021-11-19,11100,11150,11000,11100,951598
2021-11-22,11000,11100,11000,11050,902733
2021-11-23,11100,11200,11050,11100,770442
2021-11-24,11200,11350,11150,11300,1418097
2021-11-25,11250,11300,11100,11150,769092
2021-11-26,11100,11150,11000,11000,1219356
2021-11-29,10700,10900,10600,10750,2112375
2021-11-30,10800,10850,10300,10300,3269482
2021-12-01,10250,10450,10200,10400,1306009
2021-12-02,10300,10600,10250,10600,1227093
2021-12-03,10700,10900,10550,10850,1453196
2021-12-06,10800,10950,10650,10900,1050875
2021-12-07,10900,11000,10850,11000,984565
2021-12-08,11000,11100,10900,10950,928826
2021-12-09,10950,11000,10900,11000,1338517
2021-12-10,10950,11000,10900,10950,642298
2021-12-13,10950,11100,10950,11000,746219
2021-12-14,10950,11050,10900,11050,781913
2021-12-15,11050,11050,10950,11050,629307
2021-12-16,11100,11100,10950,11050,1101763
2021-12-17,11050,11250,11050,11250,1851023
2021-12-20,11150,11200,11100,11100,767604
2021-12-21,11150,11250,11100,11200,1012323
2021-12-22,11300,11300,11100,11100,840773
2021-12-23,11150,11200,11050,11150,1037831
2021-12-24,11150,11150,11050,11150,1282284
2021-12-27,11150,11150,11050,11050,1927531
2021-12-28,11050,11100,10950,11100,4191535
2021-12-29,10550,10600,10350,10450,4628345
2021-12-30,10450,10450,10250,10300,1701978
2022-01-03,10300,10400,10250,10350,1125994
2022-01-04,10400,10400,10300,10400,902538
2022-01-05,10450,10500,10400,10450,1607535
2022-01-06,10400,10450,10300,10350,1188128
2022-01-07,10350,10400,10300,10350,1371527
2022-01-10,10350,10700,10350,10650,2521504
2022-01-11,10650,10800,10600,10750,2054357
2022-01-12,10700,10800,10650,10800,1629584
2022-01-13,10800,10800,10700,10750,1239172
2022-01-14,10800,10850,10700,10800,1489208
2022-01-17,10750,10800,10550,10650,1106293
2022-01-18,10650,10700,10550,10650,959428
2022-01-19,10550,10750,10500,10650,1413331
2022-01-20,10650,10700,10400,10450,1748424
2022-01-21,10400,10550,10350,10500,1141998
2022-01-24,10450,10550,10250,10300,1254423
2022-01-25,10250,10300,9980,10150,2119057
2022-01-26,10150,10400,10150,10300,1373900
2022-01-27,10400,10400,10050,10200,1655657
2022-01-28,10250,10400,10200,10350,1159051
2022-02-03,10400,10550,10350,10350,1347999
2022-02-04,10400,10700,10350,10700,2435546
2022-02-07,10700,10700,10550,10650,1669562
2022-02-08,10700,10750,10450,10550,1327961
2022-02-09,10700,11000,10650,11000,3943361
2022-02-10,11000,11100,10950,11050,2429061
2022-02-11,10950,11250,10900,11150,3056820
2022-02-14,11050,11150,10950,11050,2076602
2022-02-15,11050,11050,10800,10950,1792329
2022-02-16,11050,11150,10900,11050,1567492
2022-02-17,11050,11250,11000,11150,2363058
2022-02-18,11050,11250,11000,11150,1422028
2022-02-21,11050,11150,10950,11150,1040048
2022-02-22,11000,11050,10800,10900,1646929
2022-02-23,10950,11000,10850,10900,1012519
2022-02-24,10800,10800,10500,10600,1726229
2022-02-25,10650,10650,10400,10450,1602801
2022-02-28,10500,10750,10400,10750,1776406
2022-03-02,10600,10650,10450,10500,2622811
2022-03-03,10600,10750,10600,10700,1498894
2022-03-04,10650,10650,10550,10550,769608
2022-03-07,10450,10500,10300,10350,1426295
2022-03-08,10200,10400,10150,10300,1092582
2022-03-10,10450,10550,10400,10500,1653446
2022-03-11,10450,10550,10400,10550,854700
2022-03-14,10500,10600,10450,10550,651941
2022-03-15,10550,10600,10400,10450,1541794
2022-03-16,10500,10600,10400,10550,1056821
2022-03-17,10650,10800,10600,10600,2174389
2022-03-18,10600,10650,10500,10600,2015061
2022-03-21,10600,10650,10500,10550,789840
2022-03-22,10550,10750,10550,10750,1006850
2022-03-23,10800,10850,10750,10750,920612
2022-03-24,10700,10850,10650,10800,1125367
2022-03-25,10800,10900,10750,10900,890209
2022-03-28,10900,10950,10800,10900,784144
2022-03-29,10900,11000,10850,10950,1022487
2022-03-30,10900,10900,10750,10850,1117517
2022-03-31,10800,10900,10750,10850,803470
2022-04-01,10800,10950,10750,10950,1131522
2022-04-04,10950,11000,10900,11000,859664
2022-04-05,11000,11050,10700,10800,1670603
2022-04-06,10750,11000,10750,10950,1525609
2022-04-07,10900,10950,10800,10950,1111921
2022-04-08,10950,11000,10850,11000,948511
2022-04-11,11000,11250,11000,11250,2488482
2022-04-12,11250,11350,11100,11200,1662973
2022-04-13,11250,11250,11050,11150,1101054
2022-04-14,11100,11250,11100,11150,1236638
2022-04-15,11100,11150,11000,11000,1126977
2022-04-18,11000,11050,10900,11050,555273
2022-04-19,11100,11300,11000,11200,1318635
2022-04-20,11250,11400,11200,11350,1481801
2022-04-21,11400,11500,11300,11450,1301580
2022-04-22,11400,11600,11350,11600,1459565
2022-04-25,11550,11700,11500,11550,1779747
2022-04-26,11600,11600,11200,11200,2177132
2022-04-27,11100,11150,10950,11000,2023521
2022-04-28,11050,11250,10900,11250,1332415
2022-04-29,11250,11350,11150,11250,1539019
2022-05-02,11150,11250,11100,11250,654329
2022-05-03,11300,11400,11250,11350,825535
2022-05-04,11400,11450,11300,11450,905487
2022-05-06,11400,11400,11200,11300,1293940
2022-05-09,11300,11400,11200,11300,803681
2022-05-10,11200,11250,11000,11100,1310659
2022-05-11,11100,11100,10900,10900,1281102
2022-05-12,10850,11050,10750,10950,1527747
2022-05-13,11000,11200,10950,11200,2462205
2022-05-16,11200,11250,11100,11150,742052
2022-05-17,11200,11300,11150,11250,865506
2022-05-18,11250,11300,11000,11050,1321754
2022-05-19,10900,11000,10850,11000,1289489
2022-05-20,11000,11100,10900,11000,1184057
2022-05-23,11050,11100,10950,11050,923637
2022-05-24,11100,11250,11100,11100,1078779
2022-05-25,11150,11200,11100,11100,788038
2022-05-26,11150,11200,10950,11150,1105911
2022-05-27,11200,11250,11150,11250,589765
2022-05-30,11250,11350,11250,11250,675840
2022-05-31,11250,11300,11100,11250,1840096
2022-06-02,11200,11250,11100,11150,823766
2022-06-03,11150,11250,11100,11150,583237
2022-06-07,11050,11200,11000,11050,863584
2022-06-08,11100,11150,11000,11050,795138
2022-06-09,11000,11050,10950,11000,945901
2022-06-10,10950,11000,10850,10850,936092
2022-06-13,10750,10800,10600,10600,1119792
2022-06-14,10400,10750,10400,10750,1199956
2022-06-15,10750,10750,10550,10600,852868
2022-06-16,10700,10750,10500,10500,861405
2022-06-17,10350,10500,10300,10450,1370014
2022-06-20,10450,10500,10100,10250,1148724
2022-06-21,10300,10350,10200,10300,834069
2022-06-22,10350,10400,10000,10000,1210524
2022-06-23,9960,10100,9840,9840,1822835
2022-06-24,9840,10050,9780,10000,1490167
2022-06-27,10000,10050,9850,9940,1382669
