date,open,high,low,close,volume
2021-06-01,94400,101000,94300,99900,1053604
2021-06-02,101000,102500,100000,102500,664225
2021-06-03,103500,107000,103000,103500,641361
2021-06-04,102500,105000,102000,105000,388627
2021-06-07,106500,107000,102000,102500,413030
2021-06-08,102500,103000,99800,101000,406498
2021-06-09,102000,106000,101000,103500,486916
2021-06-10,103500,104500,101000,103500,508436
2021-06-11,103500,104500,100500,101000,342409
2021-06-14,101000,103000,100500,102500,174247
2021-06-15,102500,106000,102000,105500,360390
2021-06-16,107500,109500,103500,104500,398642
2021-06-17,103500,105500,102500,104000,219516
2021-06-18,102500,103000,100000,100000,570076
2021-06-21,99700,101500,99100,100500,306880
2021-06-22,103000,106500,102500,104500,543260
2021-06-23,103500,104000,101000,101500,345620
2021-06-24,101500,103000,100000,101000,275719
2021-06-25,102500,104500,102000,104000,371950
2021-06-28,105000,106500,103500,106000,414970
2021-06-29,103500,104500,101500,102500,329980
2021-06-30,102500,103500,102000,102500,267441
2021-07-01,102500,103000,101000,101000,228896
2021-07-02,104000,107000,102500,105500,507766
2021-07-05,105500,107500,105500,105500,297281
2021-07-06,108000,111000,107500,110000,834222
2021-07-07,106500,107000,104500,105500,486685
2021-07-08,105500,107000,101000,101000,777760
2021-07-09,101500,103000,101000,102000,331079
2021-07-12,104500,105500,103000,105000,326669
2021-07-13,104000,106000,103500,103500,225785
2021-07-14,104500,105000,101500,102000,305119
2021-07-15,101000,102000,100000,101500,559712
2021-07-16,100500,101000,98000,98800,645286
2021-07-19,98700,98800,96200,97400,331972
2021-07-20,94500,95800,93600,95800,651629
2021-07-21,96400,96700,94100,94500,313019
2021-07-22,97000,98700,95800,96700,434364
2021-07-23,97200,97300,95500,96300,230273
2021-07-26,96900,97300,95600,96700,199920
2021-07-27,98300,101000,98200,98400,541417
2021-07-28,99500,101000,98000,101000,360093
2021-07-29,101500,102000,99900,101000,221151
2021-07-30,100500,101000,98100,98300,302481
2021-08-02,98900,99900,95500,98400,150311
2021-08-03,96600,97800,95400,97300,400260
2021-08-04,98100,100000,97100,98700,274002
2021-08-05,97600,99300,97300,98900,229213
2021-08-06,99700,99700,96800,96900,184821
2021-08-09,95600,95600,93700,94600,398160
2021-08-10,94300,95300,93300,93700,250652
2021-08-11,95100,96300,94500,95700,245220
2021-08-12,96200,96800,95000,95100,302166
2021-08-13,96200,96500,93100,93800,231946
2021-08-17,93800,93900,90500,92000,276078
2021-08-18,91000,93300,90500,92800,271138
