date,open,high,low,close,volume
2021-06-01,48950,49550,48450,49400,215904
2021-06-02,49050,50700,49050,50500,332643
2021-06-03,50000,51800,49600,51500,320778
2021-06-04,50700,51700,50200,51400,249619
2021-06-07,52200,54700,51500,53700,696865
2021-06-08,53700,55300,53200,54600,518130
2021-06-09,54600,55000,52500,52700,404844
2021-06-10,52800,54000,52400,53300,391154
2021-06-11,53900,54600,53000,53600,241465
2021-06-14,53000,53700,51700,52700,192254
2021-06-15,52300,53400,52100,53000,181599
2021-06-16,52400,53900,52400,53600,135960
2021-06-17,52800,54600,52600,54200,203320
2021-06-18,54000,54600,53800,54000,193290
2021-06-21,52800,53900,52800,53500,186810
2021-06-22,53500,57500,53200,57300,505194
2021-06-23,57000,57100,54000,54000,489473
2021-06-24,52700,53300,51600,52200,412486
2021-06-25,51800,53400,50700,53000,438175
2021-06-28,52300,52600,51100,52400,238548
2021-06-29,53100,53800,52500,53400,304080
2021-06-30,52600,53000,51700,51700,364506
2021-07-01,51800,53500,51800,52200,288827
2021-07-02,51900,52800,51500,51500,188477
2021-07-05,51600,52000,51500,51800,135193
2021-07-06,52000,52800,51400,51600,155558
2021-07-07,51000,52000,51000,51400,186472
2021-07-08,51000,51300,50000,50100,275367
2021-07-09,49950,50900,49150,49800,255021
2021-07-12,50000,50900,49950,50500,116788
2021-07-13,51300,51800,50900,51800,151699
2021-07-14,51100,51700,50600,50800,148872
2021-07-15,51400,51700,50900,51400,136472
2021-07-16,50700,51700,50400,50800,185008
2021-07-19,50100,50600,49450,49550,216187
2021-07-20,49250,49300,48300,48700,299198
2021-07-21,49050,49450,48600,49000,195166
2021-07-22,48800,50800,48750,50300,284099
2021-07-23,50500,52400,49750,49750,235798
2021-07-26,49800,49950,48800,48850,174253
2021-07-27,49400,49900,48900,49150,210300
2021-07-28,49600,49600,48500,48900,188147
2021-07-29,48550,49200,48500,48900,155976
2021-07-30,49000,49250,48300,48350,262088
2021-08-02,49000,49300,48500,48750,145689
2021-08-03,48250,49250,48150,49250,185491
2021-08-04,48900,49800,48900,49600,208208
2021-08-05,50200,50200,49050,49400,292509
2021-08-06,49300,49850,49200,49800,200552
2021-08-09,49050,49350,48200,48250,273773
2021-08-10,48150,48600,48050,48500,168215
2021-08-11,48350,48800,48250,48550,194982
2021-08-12,48650,49450,48500,49000,310909
2021-08-13,49800,50100,47100,47500,375308
2021-08-17,47700,47900,47300,47450,294489
2021-08-18,47450,48300,47200,47200,189987
2021-08-19,46550,46900,45050,45300,361947
2021-08-20,45200,46000,44850,45200,241557
2021-08-23,45700,46050,45000,45250,239684
2021-08-24,45300,46250,45300,46150,230747
2021-08-25,45500,46950,45350,46000,249440
2021-08-26,45950,46650,45700,45900,175610
2021-08-27,46150,46150,45200,45400,224011
2021-08-30,45850,47000,45700,46200,189539
2021-08-31,45850,46600,45300,46600,362369
2021-09-01,46150,47750,46150,47400,265062
2021-09-02,47000,47750,46300,46300,261386
2021-09-03,46400,46650,46050,46150,181887
2021-09-06,46150,46550,45950,46450,79733
2021-09-07,46150,46700,45950,46300,104835
2021-09-08,45950,46550,45750,46050,191399
2021-09-09,45600,46000,43800,44100,344560
2021-09-10,44600,45200,44500,44950,177862
2021-09-13,44850,45200,43700,44500,265484
2021-09-14,44950,45450,44650,45100,181027
2021-09-15,44900,45500,44750,44900,168215
2021-09-16,45100,45600,44900,45100,215950
2021-09-17,44450,45600,44250,45050,363516
2021-09-23,44150,45650,44150,44350,267264
2021-09-24,44500,45500,44300,44900,240745
2021-09-27,44600,45450,44600,45250,183441
2021-09-28,44750,45300,44350,44500,249580
2021-09-29,45450,45650,43500,43800,274245
2021-09-30,43200,43750,42500,43250,306925
2021-10-01,42500,43200,41400,41500,272887
2021-10-05,40050,42100,40050,41500,354506
2021-10-06,42050,42300,41150,41550,251582
2021-10-07,42050,42900,41600,42600,207075
2021-10-08,41100,43500,41000,42750,240078
2021-10-12,43400,43450,42100,43300,245894
2021-10-13,43400,44750,42950,44350,222461
2021-10-14,45000,45700,44500,45650,246476
