date,open,high,low,close,volume
2021-06-01,5719,6370,5710,6013,40086579
2021-06-02,6078,6097,5889,6060,12622896
2021-06-03,6078,6134,5946,6050,9167141
2021-06-04,6012,6852,5993,6636,65331560
2021-06-07,6682,7060,6569,6711,38531744
2021-06-08,6710,6880,6474,6731,21316160
2021-06-09,6663,6965,6634,6655,20373075
2021-06-10,6701,6805,6531,6598,13504117
2021-06-11,6616,6692,6521,6617,7456564
2021-06-14,6644,6644,6465,6494,7715622
2021-06-15,6493,6720,6484,6664,10487207
2021-06-16,6692,6757,6588,6588,9114646
2021-06-17,6588,6606,6502,6513,3890884
2021-06-18,6484,6493,6380,6390,7058143
2021-06-21,6361,6550,6248,6419,7946368
2021-06-22,6502,6512,6238,6324,7791845
2021-06-23,6276,6285,6134,6192,7723748
2021-06-24,6173,6446,6116,6258,7465970
2021-06-25,6294,6398,6229,6315,5011511
2021-06-28,6333,6352,6229,6287,3353597
2021-06-29,6333,6569,6333,6400,10086304
2021-06-30,6456,6474,6323,6333,5445734
2021-07-01,6342,6380,6229,6305,5370046
2021-07-02,6370,6634,6333,6598,17989856
2021-07-05,6653,6663,6465,6588,9407286
2021-07-06,6634,6644,6484,6513,6032091
2021-07-07,6465,6493,6389,6465,4576448
2021-07-08,6456,6550,6323,6324,6434871
2021-07-09,6276,6285,6134,6183,7319695
2021-07-12,6210,6446,6210,6287,5971768
2021-07-13,6266,6361,6257,6296,3148343
2021-07-14,6305,6305,6191,6220,3197280
2021-07-15,6248,6352,6238,6249,3924935
2021-07-16,6238,6238,6153,6211,3200671
2021-07-19,6144,6153,6059,6079,4192452
2021-07-20,5993,6040,5955,5994,4569211
2021-07-21,6030,6220,5983,6154,7213574
2021-07-22,6125,6342,6116,6173,9726502
2021-08-10,6173,6294,5892,6295,11386585
2021-08-11,6220,6294,6088,6117,4925200
2021-08-12,6145,6163,5938,5939,4928790
2021-08-13,5901,6023,5760,5780,5431794
2021-08-17,5732,5789,5489,5555,6328967
2021-08-18,5479,5714,5451,5658,3676835
2021-08-19,5620,5657,5395,5405,5423561
2021-08-20,5423,5498,5170,5227,5531852
2021-08-23,5255,5545,5227,5489,4686002
2021-08-24,5526,5742,5526,5695,3618655
2021-08-25,5751,5892,5723,5817,4036044
2021-08-26,5779,5826,5667,5742,2784814
2021-08-27,5742,5817,5714,5798,2398109
2021-08-30,5845,5854,5779,5845,2262384
2021-08-31,5826,5901,5751,5902,2935005
2021-09-01,5854,5957,5817,5911,2250774
2021-09-02,5910,5938,5789,5808,2810596
2021-09-03,5817,5882,5789,5873,2070198
2021-09-06,5826,5920,5807,5855,2392984
2021-09-07,5854,5864,5770,5845,2094727
2021-09-08,5807,5854,5770,5836,2343436
2021-09-09,5826,5864,5676,5714,3684570
2021-09-10,5760,6079,5742,6014,7702546
2021-09-13,6135,6135,5948,6061,6152447
2021-09-14,6079,6220,6070,6211,7300016
2021-09-15,6210,6257,6079,6220,6840686
2021-09-16,6350,6430,6160,6240,6502523
2021-09-17,6230,6240,6050,6150,5933970
2021-09-23,6140,6200,6050,6200,3293193
2021-09-24,6230,6230,6090,6140,2668770
2021-09-27,6070,6190,6070,6150,1918920
2021-09-28,6150,6260,6100,6230,2733469
2021-09-29,6190,6200,6050,6160,3323539
2021-09-30,6160,6280,6140,6200,2963176
2021-10-01,6200,6330,6120,6190,3564891
2021-10-05,6120,6190,6070,6150,2936211
2021-10-06,6160,6190,5900,5900,4506930
2021-10-07,5920,6160,5920,6160,2784931
2021-10-08,6110,6160,6020,6020,1983777
2021-10-12,6080,6190,6020,6100,2622006
2021-10-13,6100,6170,6060,6130,2372706
2021-10-14,6180,6180,5970,6060,5663246
