date,open,high,low,close,volume
2021-06-01,182000,188000,181500,187500,265430
2021-06-02,187500,187500,184000,185500,161222
2021-06-03,185500,187500,184500,185500,123324
2021-06-04,184500,186500,182500,186000,119416
2021-06-07,187500,190000,186000,188500,209939
2021-06-08,188500,190000,187000,187500,109380
2021-06-09,186500,187500,185000,186000,110033
2021-06-10,185500,188500,185000,188000,160967
2021-06-11,188500,189500,186500,187500,91723
2021-06-14,187000,188000,185000,187500,79950
2021-06-15,188500,191000,187000,189500,161759
2021-06-16,189000,194000,188000,191000,195201
2021-06-17,189500,190000,187000,187500,136446
2021-06-18,187500,189000,186000,186000,124938
2021-06-21,185000,186500,184000,184500,127959
2021-06-22,185000,186000,183500,183500,89400
2021-06-23,184000,186500,183500,185000,97365
2021-06-24,185000,187500,183500,187000,120582
2021-06-25,187500,188000,186000,186000,109896
2021-06-28,186000,186500,185000,186000,56800
2021-06-29,185500,187000,184000,185500,89639
2021-06-30,185500,186500,184500,185000,85965
2021-07-01,184500,186000,183500,186000,84269
2021-07-02,186000,186500,185000,186000,66114
2021-07-05,186000,186500,185500,186500,63275
2021-07-06,186500,191000,186500,189000,162854
2021-07-07,189500,191500,187500,187500,108386
2021-07-08,187000,189000,184000,184000,142206
2021-07-09,182000,183500,179500,182000,181142
2021-07-12,183000,185000,182000,184000,83495
2021-07-13,184000,188000,184000,187000,95486
2021-07-14,187000,187500,185000,186500,72774
2021-07-15,187500,188000,185500,186500,103258
2021-07-16,185000,185500,183500,185500,96269
2021-07-19,184000,184500,182500,183500,64343
2021-07-20,181000,185000,181000,182500,101892
2021-07-21,183000,183500,181500,181500,72965
2021-07-22,182500,185000,182000,185000,82136
2021-07-23,185500,187000,185000,185000,78851
2021-07-26,185500,186500,184500,184500,91277
2021-07-27,186000,187000,184000,185000,101199
2021-07-28,184000,184500,181500,182500,120862
2021-07-29,183000,185500,183000,185000,86650
2021-07-30,184000,185000,182000,182500,100052
2021-08-02,183500,185500,181500,185500,93973
2021-08-03,184500,185500,182000,185000,100578
