date,open,high,low,close,volume
2021-06-01,27875,28450,27775,28165,22476857
2021-06-02,28185,28500,28065,28125,18284351
2021-06-03,28240,28850,28220,28645,19345065
2021-06-04,28360,28520,28050,28375,18268063
2021-06-07,28760,28850,28245,28590,20223549
2021-06-08,28575,28740,28405,28490,15550340
2021-06-09,28420,28420,27880,27880,16971807
2021-06-10,27895,28220,27805,28055,13855404
2021-06-11,28170,28550,28165,28450,19567411
2021-06-14,28505,28510,28250,28455,10911607
2021-06-15,28505,28670,28390,28590,13518658
2021-06-16,28520,29010,28505,28925,14909521
2021-06-17,28605,28685,28370,28590,14511487
2021-06-18,28695,28900,28590,28750,13983412
2021-06-21,28210,28385,27935,28165,18169567
2021-06-22,28465,28650,28425,28580,13781909
2021-06-23,28780,28965,28640,28905,13823713
2021-06-24,28990,29260,28970,29105,13849785
2021-06-25,29375,29695,29290,29405,16884200
2021-06-28,29470,29535,29190,29340,10046256
2021-06-29,29385,29415,28935,29120,12565844
2021-06-30,29250,29460,29190,29300,11091821
2021-07-01,29280,29285,28840,28925,12170213
2021-07-02,28875,29145,28825,28850,9693606
2021-07-05,29065,29275,29000,29135,10021440
2021-07-06,29270,29540,29265,29385,10886402
2021-07-07,29170,29190,28855,29000,12991470
2021-07-08,29085,29225,28410,28410,18625677
2021-07-09,27905,28105,27290,27760,25551462
2021-07-12,28065,28345,28065,28290,12621823
2021-07-13,28550,28785,28550,28775,10068046
2021-07-14,28500,28650,28320,28555,10497368
2021-07-15,28700,28980,28540,28970,12200476
2021-07-16,28655,28760,28465,28690,11280791
2021-07-19,28200,28215,27925,28055,13996417
2021-07-20,27650,27920,27580,27895,14707012
2021-07-21,28200,28210,27520,27570,18124463
2021-07-22,27885,28360,27885,28245,15262238
2021-07-23,28330,28500,28170,28335,10513559
2021-07-26,28475,28475,27765,27765,12061510
2021-07-27,28055,28250,27840,27865,11594052
2021-07-28,27755,28095,27545,27990,13397382
2021-07-29,28105,28260,27880,28070,13485226
2021-07-30,27875,27875,27360,27390,17980812
2021-08-02,27670,27750,27265,27680,14173619
2021-08-03,27585,28145,27555,28145,13891236
2021-08-04,28280,28995,28180,28925,20572321
2021-08-05,28950,29160,28730,28820,15219536
2021-08-06,28810,28965,28440,28570,14151012
2021-08-09,28270,28525,28100,28330,11269289
2021-08-10,28500,28530,27745,27920,15818197
2021-08-11,27715,27960,27400,27470,18165286
2021-08-12,27390,27535,27050,27215,17240806
2021-08-13,27155,27155,26115,26375,27283491
2021-08-17,26355,26535,25665,25765,18550336
2021-08-18,25770,26260,25485,26055,17333392
2021-08-19,25645,25935,25000,25000,23008753
2021-08-20,25160,25370,24285,24485,30210823
2021-08-23,24870,25315,24620,24950,19130182
2021-08-24,25400,25915,25350,25890,17730525
2021-08-25,26040,26295,25690,26075,19482466
2021-08-26,26125,26290,25575,25675,15882733
2021-08-27,25470,25825,25245,25640,14860446
2021-08-30,26150,26240,25625,25755,12991016
2021-08-31,25805,26760,25535,26760,20795203
2021-09-01,26630,26985,26460,26850,17493693
2021-09-02,26730,26830,26180,26365,16553512
2021-09-03,26495,26800,26355,26700,17121606
2021-09-06,26685,26925,26565,26860,12580123
2021-09-07,26765,26815,26370,26550,14010273
2021-09-08,26335,26535,26010,26095,14233664
2021-09-09,25800,25995,25160,25195,18163417
2021-09-10,25225,25530,25105,25440,13559987
2021-09-13,25180,25710,25165,25540,14352545
2021-09-14,25745,26170,25720,25885,13965831
2021-09-15,25885,26135,25655,25975,11602317
2021-09-16,26105,26145,25395,25505,15631709
2021-09-17,25480,25705,25135,25625,15552777
2021-09-23,25250,25655,25210,25515,12334253
2021-09-24,25685,25850,25410,25490,14965885
2021-09-27,25355,25885,25355,25635,12705690
2021-09-28,25535,25555,24975,24980,17932982
2021-09-29,24340,24590,23900,24365,28915938
2021-09-30,24215,24635,24055,24560,18594589
2021-10-01,24250,24370,23570,23610,23726053
2021-10-05,23250,23365,22515,22905,29829090
