date,open,high,low,close,volume
2021-06-01,123500,127000,123000,127000,3573808
2021-06-02,128000,129500,126000,127000,2597446
2021-06-03,127500,128500,126000,126500,1737466
2021-06-04,126000,126000,123000,124000,2668254
2021-06-07,125000,127000,125000,126000,1905198
2021-06-08,127000,128500,126500,128500,2248373
2021-06-09,128500,130000,128500,129000,1936747
2021-06-10,130000,135000,129500,133500,5564011
2021-06-11,134500,136500,132000,135500,3674400
2021-06-14,136000,143000,136000,142500,6240394
2021-06-15,143500,144500,140500,144500,4950329
2021-06-16,144000,146000,142500,143000,4996272
2021-06-17,142000,149500,140500,148000,5408889
2021-06-18,150000,157500,149500,155000,7706345
2021-06-21,155500,159500,152000,155000,8324948
2021-06-22,158000,159000,155500,159000,4662042
2021-06-23,162500,170000,161000,169500,9078797
2021-06-24,172000,173000,155500,157000,18408195
2021-06-25,155000,159500,150500,154500,12271446
2021-06-28,154500,157500,154000,155000,5141409
2021-06-29,156000,158000,154500,158000,3938542
2021-06-30,159000,165000,157500,163000,7305590
2021-07-01,164000,165500,159500,160000,4630280
2021-07-02,158500,161500,156000,159500,4407703
2021-07-05,160500,162000,156500,157000,4506967
2021-07-06,157500,159000,157000,157500,2045164
2021-07-07,158500,163500,158500,161000,4413394
2021-07-08,161500,164500,161000,163000,4121257
2021-07-09,161500,162000,158500,160500,3795528
2021-07-12,161000,162500,158000,162000,3248064
2021-07-13,162500,163500,160500,161000,3859736
2021-07-14,161500,164500,161000,162000,3352019
2021-07-15,162000,162000,158500,159500,3821843
2021-07-16,158500,159500,157000,157000,3423188
2021-07-19,155500,155500,154000,154000,3475792
2021-07-20,151500,153000,149000,152000,6652856
2021-07-21,153000,155500,144500,145000,10409836
2021-07-22,144500,148000,142500,147500,5759268
2021-07-23,148500,153500,147500,149500,5249906
2021-07-26,151500,153000,146500,147500,4071898
2021-07-27,147500,149000,145500,148000,3357695
2021-07-28,147000,149500,146500,148000,2716816
2021-07-29,148500,149000,147500,148500,1766172
2021-07-30,149000,149500,147000,147000,2057332
2021-08-02,147000,148500,145000,146000,2172117
2021-08-03,146000,146500,143000,144000,2697098
2021-08-04,144500,150000,144000,149500,3136752
2021-08-05,150000,151500,148500,149000,2254087
2021-08-06,149500,149500,145000,145500,4155669
2021-08-09,145500,149000,144000,148000,3017396
2021-08-10,148000,148500,144500,146500,2074409
2021-08-11,145500,147500,144000,144000,1754472
2021-08-12,146000,148000,144000,147500,2950088
2021-08-13,147500,147500,144500,146000,2285992
2021-08-17,146000,147500,141000,142000,3322347
2021-08-18,142000,146500,141500,145500,2720552
2021-08-19,144000,149000,144000,146500,2813914
2021-08-20,146500,149000,143000,144000,2776813
2021-08-23,146000,148500,144500,148500,2678395
2021-08-24,150000,150500,148000,149000,2032632
2021-08-25,149000,153500,148500,151000,2900928
2021-08-26,151500,152500,147500,149500,2360164
2021-08-27,149000,150000,147000,150000,1430634
2021-08-30,152000,153000,150500,151500,1628144
2021-08-31,152500,155000,151000,155000,3078357
2021-09-01,155000,156000,154000,154000,2011434
2021-09-02,154500,156000,153500,155000,1649156
2021-09-03,155500,157500,154500,156500,1934669
2021-09-06,156000,156500,152500,155500,1883428
2021-09-07,155500,156000,153500,154000,1072249
2021-09-08,151500,151500,136500,138500,16920382
2021-09-09,134000,134500,128000,128500,14534253
2021-09-10,127000,133500,126000,130000,9918050
2021-09-13,126500,130000,122500,124500,8675498
2021-09-14,122500,126000,118000,124000,18895148
2021-09-15,123500,127500,122000,122500,9078817
2021-09-16,123000,125000,121000,121500,4770936
2021-09-17,121500,121500,118000,119500,4807631
2021-09-23,116500,118000,114000,115000,6314773
2021-09-24,116000,121000,116000,119500,5327603
2021-09-27,120000,122500,119500,120000,3635942
2021-09-28,120500,121500,117500,117500,3445583
2021-09-29,115000,117500,114500,116500,3172350
2021-09-30,115000,120500,114500,118000,4649917
2021-10-01,118000,120000,116000,116500,2329103
2021-10-05,114500,116000,110500,111000,4885065
2021-10-06,112500,116000,112000,113000,4610915
2021-10-07,115000,119500,115000,119500,5146917
2021-10-08,121500,121500,117500,117500,3930836
2021-10-12,117000,118500,113000,113500,3810466
2021-10-13,114000,118500,114000,117000,2731883
2021-10-14,118500,122000,118500,121500,3891958
