date,open,high,low,close,volume
2021-06-01,55039,56850,54694,56592,1829794
2021-06-02,56246,57368,56074,56937,1343444
2021-06-03,56850,57282,56074,56678,1469702
2021-06-04,55901,56505,55211,55298,1510192
2021-06-07,55642,55988,55211,55816,1454465
2021-06-08,55988,56764,55901,56592,1564627
2021-06-09,56419,56764,55642,56506,1587028
2021-06-10,58317,58576,56591,56592,2917640
2021-06-11,57627,58576,57454,57627,2012301
2021-06-14,57799,58058,56850,57455,922745
2021-06-15,57627,57972,56591,56937,811678
2021-06-16,56591,56936,56419,56592,1006084
2021-06-17,56246,57195,56246,56506,1363574
2021-06-18,56419,56678,55901,56333,2230046
2021-06-21,55729,56160,55125,55384,1827030
2021-06-22,55470,55729,55211,55384,922182
2021-06-23,55470,56678,55125,56247,1069056
2021-06-24,55988,57109,55556,56419,1056073
2021-06-25,56160,56591,55901,56333,877398
2021-06-28,56160,56850,55901,56851,1025175
2021-06-29,56160,56419,55815,55816,934748
2021-06-30,55729,55988,55211,55212,1154986
2021-07-01,55211,55297,54176,54349,1100672
2021-07-02,54607,55211,54521,54953,688672
2021-07-05,55125,55297,54780,54867,563649
2021-07-06,55211,55384,54694,54694,696068
2021-07-07,54435,54694,54003,54263,957352
2021-07-08,54003,54780,54003,54694,1141226
2021-07-09,55125,55988,54694,55557,2125680
2021-07-12,55901,56591,55642,56333,1037590
2021-07-13,56333,56937,55901,56161,1176001
2021-07-14,55729,56074,55211,55212,913767
2021-07-15,55470,55815,54866,55212,969175
2021-07-16,55039,55815,54866,55557,638880
2021-07-19,55211,56764,55211,56333,844918
2021-07-20,56074,56246,55211,55902,966422
2021-07-21,55470,56074,53400,53831,2437625
2021-07-22,53831,54521,52968,53400,2136037
2021-07-23,53486,53486,52278,52624,2144765
2021-07-26,52796,53313,52105,53141,959154
2021-07-27,53141,53400,52364,52451,811330
2021-07-28,52451,53658,52278,53659,1082398
2021-07-29,53745,54348,53658,53918,845149
2021-07-30,53831,53831,51933,51933,1948795
2021-08-02,52192,52451,51157,52106,1196687
2021-08-03,52192,53054,52019,52796,655045
2021-08-04,52364,53054,51933,52882,813463
2021-08-05,52796,53400,52537,52882,716927
2021-08-06,52709,53141,52278,52710,729185
2021-08-09,52623,52709,51933,52106,741826
2021-08-10,52192,52623,51847,52192,702878
2021-08-11,52451,52709,50380,50639,1885110
2021-08-12,53054,54003,52019,53918,3985433
2021-08-13,54090,54090,52623,52796,1610924
2021-08-17,52796,53054,50208,50467,2756978
2021-08-18,50811,51847,50811,50812,1734272
2021-08-19,50898,51243,50035,50036,1440323
