date,open,high,low,close,volume
2021-06-01,13294,13425,13260,13369,357042
2021-06-02,13407,13443,13256,13256,221186
2021-06-03,13294,13490,13294,13443,311170
2021-06-04,13340,13388,13246,13379,282513
2021-06-07,13466,13526,13340,13421,264820
2021-06-08,13402,13457,13340,13388,242279
2021-06-09,13374,13379,13237,13237,256167
2021-06-10,13274,13379,13260,13354,188068
2021-06-11,13416,13545,13416,13526,354872
2021-06-14,13550,13629,13513,13629,507876
2021-06-15,13657,13700,13602,13685,448323
2021-06-16,13685,13726,13629,13709,408908
2021-06-17,13652,13709,13588,13681,223631
2021-06-18,13726,13834,13722,13768,588047
2021-06-21,13652,13749,13602,13722,393906
2021-06-22,13758,13815,13734,13786,311866
2021-06-23,13843,14065,13838,14042,1531818
2021-06-24,14079,14182,13976,14002,995441
2021-06-25,14083,14098,13962,14023,329208
2021-06-28,14023,14023,13906,13962,305931
2021-06-29,13985,14019,13901,13966,418368
2021-06-30,14006,14147,14006,14107,579775
2021-07-01,14093,14093,13997,14028,314557
2021-07-02,14006,14028,13962,13985,190205
2021-07-05,14002,14047,13966,13997,276200
2021-07-06,14014,14075,14006,14042,264730
2021-07-07,14079,14079,14006,14060,241824
2021-07-08,14070,14127,13966,13985,350112
2021-07-09,13877,13877,13662,13810,526448
2021-07-12,13877,13929,13848,13906,294748
2021-07-13,13957,14051,13939,14051,346189
2021-07-14,14023,14055,13976,14055,302060
2021-07-15,14055,14088,13980,14083,322357
2021-07-16,14028,14028,13939,14006,260358
2021-07-19,13838,13872,13786,13825,292022
2021-07-20,13700,13791,13690,13791,372578
2021-07-21,13882,13897,13597,13629,433244
2021-07-22,13676,13830,13671,13830,314751
2021-07-23,13862,13920,13796,13853,195923
2021-07-26,13939,13952,13739,13777,182323
2021-07-27,13825,13887,13791,13791,211265
2021-07-28,13726,13791,13652,13730,304674
2021-07-29,13773,13810,13700,13730,148356
2021-07-30,13730,13730,13578,13597,326793
2021-08-02,13629,13749,13574,13749,286876
2021-08-03,13763,13815,13722,13815,190119
2021-08-04,13877,14028,13830,13993,425665
2021-08-05,14019,14079,13966,14028,530787
2021-08-06,14032,14032,13897,13939,200908
2021-08-09,13892,13929,13820,13920,240185
2021-08-10,13924,13939,13753,13825,188503
2021-08-11,13753,13763,13621,13662,338892
2021-08-12,13634,13662,13541,13592,371614
2021-08-13,13560,13560,13364,13466,389141
2021-08-17,13407,13462,13224,13274,306926
2021-08-18,13274,13416,13191,13374,193799
2021-08-19,13294,13369,13164,13196,259170
2021-08-20,13242,13256,12999,13075,227377
2021-08-23,13117,13224,13043,13160,165525
2021-08-24,13227,13340,13186,13299,219071
2021-08-25,13331,13388,13200,13321,130976
2021-08-26,13340,13379,13164,13209,145336
2021-08-27,13122,13196,13038,13174,107635
2021-08-30,13331,13336,13182,13209,157146
2021-08-31,13242,13495,13178,13495,265190
2021-09-01,13495,13574,13425,13513,293597
2021-09-02,13504,13526,13321,13374,183944
2021-09-03,13416,13500,13374,13475,114384
2021-09-06,13500,13536,13452,13526,174431
2021-09-07,13550,13550,13425,13475,112000
2021-09-08,13388,13388,13142,13219,559122
2021-09-09,13075,13103,12867,12894,527965
2021-09-10,12880,12994,12843,12936,341346
2021-09-13,12862,12971,12789,12917,180855
