date,open,high,low,close,volume
2021-06-01,139000,144000,138500,143000,1151547
2021-06-02,142500,143000,140500,141500,483225
2021-06-03,142000,145000,141500,142000,691299
2021-06-04,141000,142000,139500,140000,378782
2021-06-07,141500,142000,139500,141500,302565
2021-06-08,142500,143500,141000,143000,439768
2021-06-09,142500,143000,140000,140000,357213
2021-06-10,139500,142500,138500,140500,574635
2021-06-11,140500,142500,139500,140500,257479
2021-06-14,140500,140500,138000,139000,378676
2021-06-15,138500,139000,137500,138000,245022
2021-06-16,137500,138500,137000,138000,326970
2021-06-17,137000,137500,136000,136500,324623
2021-06-18,137000,137500,135500,136000,385644
2021-06-21,134500,134500,131500,133000,569876
2021-06-22,134000,134500,132500,133500,357029
2021-06-23,134000,135000,133500,134000,276594
2021-06-24,134000,135000,133500,135000,260488
2021-06-25,135000,136500,134500,136500,280954
2021-06-28,136500,137500,135500,137000,264573
2021-06-29,136500,137000,135500,137000,271264
2021-06-30,136500,137500,136000,136500,321377
2021-07-01,136000,136500,133500,134000,310200
2021-07-02,134000,135000,133500,134000,248377
2021-07-05,134500,135000,134000,134000,166266
2021-07-06,134500,136000,134000,135000,226084
2021-07-07,134500,135000,133000,133500,223800
2021-07-08,133500,134000,130500,130500,602889
2021-07-09,129000,129500,126500,128000,703099
2021-07-12,129000,132000,128500,131000,256256
2021-07-13,131500,133500,131500,132500,210862
2021-07-14,132000,134500,131000,134500,308969
2021-07-15,135000,135500,133500,134500,216304
2021-07-16,133000,134500,132000,134500,206260
2021-07-19,133000,133000,131000,132500,254345
2021-07-20,130000,131500,130000,131500,288857
2021-07-21,133500,137500,132000,136500,916127
2021-07-22,136500,138000,135500,137500,388645
2021-07-23,137500,138500,137000,137500,237329
2021-07-26,138000,138000,136000,136000,184505
2021-07-27,138000,141500,137500,138500,814776
2021-07-28,138500,143000,138500,142500,903793
2021-07-29,143500,144500,142500,144000,616059
2021-07-30,144000,144000,139500,141500,488925
2021-08-02,142000,144500,141500,143500,450176
2021-08-03,143000,144000,140500,143500,421163
2021-08-04,143500,144500,142000,144500,389169
2021-08-05,144500,146000,144000,145000,360380
2021-08-06,146000,146000,143500,144500,251352
2021-08-09,144500,145000,141500,142500,511137
2021-08-10,144000,144000,138500,139500,691321
2021-08-11,140000,140000,136000,138500,447548
2021-08-12,139000,139500,135000,135000,681689
2021-08-13,136000,136500,132500,134000,474613
2021-08-17,135000,136000,132000,133500,519009
2021-08-18,133500,135000,132500,134000,405136
2021-08-19,133500,134500,129000,129500,514761
2021-08-20,130500,131000,126500,127000,400224
2021-08-23,128500,130500,127500,129000,228713
2021-08-24,129500,132000,129500,131500,253293
2021-08-25,132500,135500,132000,133500,290567
2021-08-26,133500,134500,131500,132000,218948
2021-08-27,132500,133500,131000,132500,247480
2021-08-30,134000,134000,131500,131500,204717
2021-08-31,131500,133500,129000,133000,475478
2021-09-01,132500,134000,131000,133000,223657
2021-09-02,132500,133000,130500,131500,278068
2021-09-03,131500,133000,131000,132000,180457
2021-09-06,132000,132500,130500,132000,157284
2021-09-07,131500,131500,130000,130500,183952
2021-09-08,130000,131000,130000,130500,241564
2021-09-09,129500,130500,127500,127500,573756
2021-09-10,128000,129000,127000,129000,262266
2021-09-13,128500,130000,127500,129500,271504
2021-09-14,130000,131000,129500,130000,274897
2021-09-15,129500,131000,129000,130000,187186
2021-09-16,131000,131000,128500,128500,250397
2021-09-17,128500,129500,128500,129500,301317
2021-09-23,128000,130500,127000,130500,284223
2021-09-24,130000,130000,127500,128000,292199
2021-09-27,127500,129000,127000,127500,215833
2021-09-28,127000,127500,124500,125000,423124
2021-09-29,122500,123500,121000,122500,404898
2021-09-30,122500,125000,122000,123500,270710
2021-10-01,122500,123500,120500,121500,239900
2021-10-05,120000,124000,119500,122000,395562
2021-10-06,122500,124500,120500,121000,400898
2021-10-07,121500,123500,121500,122500,227151
2021-10-08,122500,123000,120000,122000,300486
2021-10-12,121500,122500,117500,118500,492034
2021-10-13,118000,120500,117500,120000,230653
2021-10-14,120000,121000,119000,119500,415754
2021-10-15,120500,123000,120500,122500,324243
2021-10-18,123000,123000,120000,120500,280537
2021-10-19,121500,122000,120000,121000,225388
2021-10-20,121500,122000,120500,120500,177599
2021-10-21,120500,122000,120500,121500,223843
2021-10-22,121000,121500,120000,120500,185362
2021-10-25,120000,121000,118500,120000,162789
2021-10-26,121000,121500,120000,121500,166656
2021-10-27,121500,122000,119500,120500,165375
2021-10-28,119000,120000,117000,117000,628269
2021-10-29,117500,118000,113500,114000,559148
2021-11-01,114500,116000,114000,115000,225409
2021-11-02,115500,119000,115500,117000,330634
2021-11-03,117500,118000,115000,116500,222963
2021-11-04,117000,119000,116500,116500,244346
2021-11-05,117500,118000,115000,116000,235548
2021-11-08,116500,117500,114500,116000,202174
2021-11-09,116500,118000,115500,116000,214104
2021-11-10,115500,116500,114000,114000,217186
2021-11-11,113000,113500,110500,111000,770940
2021-11-12,111000,113000,110000,112500,394536
2021-11-15,113500,114500,112000,114500,371531
2021-11-16,113500,116000,113500,114500,157512
2021-11-17,114500,115000,112000,112000,256040
2021-11-18,112000,113000,111000,111000,248688
2021-11-19,111000,113500,110000,112500,310539
2021-11-22,113000,116500,113000,116000,388717
2021-11-23,115500,116500,114000,115500,210956
2021-11-24,115000,116000,114000,115000,186742
2021-11-25,114500,115000,112500,113000,209389
2021-11-26,113000,113500,111000,111000,237459
2021-11-29,108500,110000,107000,107500,475951
2021-11-30,108000,109000,104000,105500,684669
2021-12-01,105500,110000,105500,110000,384878
2021-12-02,108500,115000,108000,114500,505800
2021-12-03,113000,115500,112000,114000,240235
2021-12-06,114000,115000,112000,114000,280758
2021-12-07,114500,116000,114000,115500,305608
2021-12-08,116500,118000,115500,116500,356102
2021-12-09,117000,117500,115000,117500,671444
2021-12-10,117000,119500,116000,119500,350141
2021-12-13,119500,120500,117000,117500,320122
2021-12-14,116500,118500,116000,117500,234346
2021-12-15,117000,118000,116000,117500,157722
2021-12-16,119000,119000,116000,117000,203666
2021-12-17,116000,118500,115500,118000,293143
2021-12-20,117000,117000,114500,114500,190531
2021-12-21,115000,115500,114000,115500,216268
2021-12-22,116000,117500,115500,116000,171590
2021-12-23,117000,117000,115500,116500,208413
2021-12-24,117000,118000,116500,117000,218157
2021-12-27,117000,117500,116500,117000,187206
2021-12-28,117000,118000,116000,118000,565734
2021-12-29,116500,117500,115500,116000,418466
2021-12-30,117000,122000,117000,119000,773155
2022-01-03,120500,120500,117000,117500,293034
2022-01-04,117500,118000,115000,117500,327267
2022-01-05,116500,117500,115000,117500,446445
2022-01-06,116500,117000,115000,115000,272417
2022-01-07,115500,116500,115000,116500,266309
2022-01-10,116500,117000,114500,115000,194492
2022-01-11,114500,116000,113000,114500,276529
2022-01-12,115000,118000,114500,117500,371542
2022-01-13,117000,118000,115500,116500,397544
2022-01-14,116000,116500,114500,115000,203469
2022-01-17,114500,115000,112000,113000,215097
2022-01-18,113500,114000,109500,110000,305786
2022-01-19,108500,111500,108000,111000,284986
2022-01-20,112000,112500,110000,112000,254248
2022-01-21,110500,112500,110000,111500,186459
2022-01-24,111500,112500,109000,109500,220666
2022-01-25,109000,109500,105500,107500,303077
2022-01-26,107000,108500,105500,106500,264548
2022-01-27,107500,107500,101500,101500,658311
2022-01-28,102500,107500,102000,107000,395612
2022-02-03,108500,109500,106500,107000,236355
2022-02-04,107000,108500,106000,108500,278562
2022-02-07,107500,107500,105000,106000,293950
2022-02-08,107000,109500,106500,108000,246227
2022-02-09,108500,109000,107000,108000,205734
2022-02-10,109000,110500,108000,109000,487328
2022-02-11,107500,109500,107000,108500,279580
2022-02-14,107500,108000,105500,107500,294558
2022-02-15,108000,108500,106500,108000,314538
2022-02-16,108500,110000,108000,109500,213197
2022-02-17,110000,113500,109000,111500,457653
2022-02-18,109500,113500,109500,112500,226006
2022-02-21,111000,112000,109500,111500,187582
2022-02-22,109500,111000,108000,109500,297438
2022-02-23,109500,110500,109000,110000,181737
2022-02-24,109000,110000,107500,108500,276377
2022-02-25,109000,110000,108000,108500,249344
2022-02-28,108000,110000,107500,110000,287549
2022-03-02,109500,112500,109500,111000,240747
2022-03-03,111500,113000,111000,113000,228938
2022-03-04,113000,113000,110000,110500,166006
2022-03-07,109000,109500,107000,107500,235225
2022-03-08,107000,109500,106500,108000,224812
2022-03-10,111500,116000,111000,115000,704606
2022-03-11,115000,116000,114000,115000,306898
2022-03-14,115500,119000,114000,114500,455076
2022-03-15,114000,115000,113000,113500,208229
2022-03-16,115000,115500,112500,115000,296869
2022-03-17,117000,117500,115500,115500,268814
2022-03-18,115500,117000,114500,115500,346479
2022-03-21,116000,117000,112000,112500,235559
2022-03-22,112500,115000,112000,114000,173714
2022-03-23,115000,115500,113000,114000,182542
2022-03-24,113000,113500,112000,112500,147917
2022-03-25,112500,113000,111000,112000,167927
2022-03-28,111500,112500,111000,111000,212452
2022-03-29,112000,113000,111000,112500,173274
2022-03-30,113500,113500,112500,113000,160538
2022-03-31,112500,114500,112500,114000,233563
2022-04-01,112500,113500,111000,112500,222897
2022-04-04,112000,113500,111000,113000,195291
2022-04-05,112500,113000,112000,112500,104977
2022-04-06,112000,112500,110500,111000,222849
2022-04-07,110500,110500,109000,109000,294394
2022-04-08,109000,110000,108000,109500,162026
2022-04-11,109500,110500,108500,109500,184617
2022-04-12,109000,109500,108000,108500,189293
2022-04-13,109000,110500,108000,110500,205313
2022-04-14,110000,111000,109000,110500,348209
2022-04-15,109500,109500,108500,109000,179330
2022-04-18,108500,110500,108000,110000,107368
2022-04-19,110500,111500,109500,110500,174432
2022-04-20,110000,111000,109000,110000,199138
2022-04-21,111000,112000,110500,112000,192652
2022-04-22,110500,111000,109500,110000,168464
2022-04-25,108500,110500,108000,108000,206736
2022-04-26,108500,109500,108500,108500,143871
2022-04-27,107000,108500,106500,108000,180932
2022-04-28,109000,115500,109000,115500,624819
2022-04-29,114500,116000,114000,115500,300868
2022-05-02,114000,118500,114000,118000,337351
2022-05-03,116000,117000,115000,115500,241018
2022-05-04,115500,117000,115000,116000,165895
2022-05-06,114500,116000,113500,114500,193729
2022-05-09,114500,115500,112500,113000,174394
2022-05-10,112000,113000,110500,112000,234326
2022-05-11,112000,112000,110500,111500,198381
2022-05-12,110500,114000,110500,112000,299984
2022-05-13,113500,116000,112500,115500,326870
2022-05-16,116500,117000,114500,116000,272500
2022-05-17,116000,117500,115500,117500,209873
2022-05-18,117500,118000,115500,116000,190400
2022-05-19,114000,117000,114000,116000,297492
2022-05-20,117000,117500,116000,116500,220923
2022-05-23,117000,117500,115500,117500,159578
2022-05-24,116500,116500,114500,115000,213387
2022-05-25,116000,117000,115000,116500,186645
2022-05-26,116000,117000,115000,115500,183845
2022-05-27,116500,117000,115500,117000,176124
2022-05-30,117500,120500,117000,120500,446577
2022-05-31,120500,121500,119500,121000,521660
2022-06-02,119500,120000,117500,119000,282907
2022-06-03,120000,120500,117500,119000,200644
2022-06-07,118500,119000,115500,116500,285360
2022-06-08,116500,118500,116500,118000,246501
2022-06-09,117500,119000,116000,117500,377556
2022-06-10,116500,117500,115500,116500,176822
2022-06-13,114500,115500,112500,113500,302810
2022-06-14,112500,114000,112000,113500,257392
2022-06-15,113500,114500,109500,111000,410878
2022-06-16,113000,114000,111500,111500,226804
2022-06-17,110500,112500,109500,112500,394789
2022-06-20,113000,113500,108500,109500,240498
2022-06-21,111000,113500,109500,112000,252976
2022-06-22,113000,113000,110000,110000,264029
2022-06-23,111000,111500,108000,108500,465806
2022-06-24,109000,112500,108500,111500,301293
2022-06-27,112500,113500,111000,113500,249898
2022-06-28,113500,117000,112500,117000,387083
2022-06-29,116000,123000,115500,122000,919582
2022-06-30,122000,125000,121000,123000,871201
2022-07-01,124000,124500,121500,122500,412338
2022-07-04,123000,123500,119000,121500,425979
2022-07-05,122500,123000,119000,122000,423752
2022-07-06,120000,120500,111500,112000,833525
2022-07-07,113500,115500,112500,114500,291715
2022-07-08,114500,116500,113000,114000,316439
2022-07-11,114000,115500,112000,113000,187576
2022-07-12,113000,115500,112000,114500,274276
2022-07-13,115000,116500,113500,113500,245568
2022-07-14,113500,115000,112500,113000,340225
2022-07-15,113500,114500,110500,113000,253720
2022-07-18,114000,116000,113000,114500,216391
2022-07-19,114000,116500,113000,115500,219281
2022-07-20,117000,117500,115000,115500,201409
2022-07-21,115000,119000,114500,118000,382360
2022-07-22,117000,118500,116500,117000,170303
2022-07-25,116500,118500,116000,117500,109533
2022-07-26,117000,118500,116500,118000,134110
2022-07-27,118500,119000,116000,117500,169403
2022-07-28,119500,121000,119000,120000,328338
2022-07-29,120500,122000,119500,120500,285904
2022-08-01,120500,120500,118000,119000,198618
2022-08-02,118500,119500,117000,119000,213026
2022-08-03,118000,120000,118000,118500,168599
2022-08-04,119500,120000,116500,118500,194256
2022-08-05,118500,119500,117500,118500,186313
2022-08-08,118500,122000,117500,121500,283378
2022-08-09,121500,123000,120500,122500,206767
2022-08-10,122500,124000,122000,123500,329596
2022-08-11,124500,124500,122500,124000,342262
2022-08-12,124000,125500,123000,124000,571716
2022-08-16,124500,125000,122000,123000,209264
2022-08-17,123000,123500,120500,121500,239820
2022-08-18,120500,122000,120000,120500,177564
2022-08-19,121000,121500,119000,120000,148226
2022-08-22,119000,121000,118500,121000,201504
2022-08-23,120500,121000,119000,119000,172797
2022-08-24,120000,124000,120000,123000,404119
2022-08-25,123500,124000,122500,123500,235529
2022-08-26,123500,124000,122500,122500,188494
2022-08-29,119500,120000,118000,119000,236281
2022-08-30,119000,120000,118000,119500,215055
2022-08-31,118500,121000,117500,120500,322118
2022-09-01,119000,119500,116500,117000,325740
2022-09-02,117500,117500,115500,116000,193834
2022-09-05,116000,116500,114500,115000,140360
2022-09-06,115000,116500,114000,115500,211211
2022-09-07,115000,115000,112500,114000,238601
2022-09-08,115000,116000,114000,116000,248765
2022-09-13,118000,118500,117000,117500,244548
2022-09-14,114500,116000,113000,115000,239144
2022-09-15,115500,116000,114000,114500,174748
2022-09-16,113500,114500,112000,113000,399277
2022-09-19,112500,113000,110500,112000,207569
2022-09-20,113000,113500,111500,113500,359261
2022-09-21,112000,113000,111500,112500,164810
2022-09-22,111000,111500,108500,111500,319561
2022-09-23,111000,111500,108500,108500,254771
2022-09-26,107000,107500,105000,105500,278902
2022-09-27,106000,107500,104500,107000,316036
2022-09-28,106000,106500,102000,104000,393825
2022-09-29,105000,107000,103500,105500,369733
2022-09-30,105000,106000,103000,103500,325489
2022-10-04,104000,107500,104000,107000,254556
2022-10-05,108500,109000,105000,106500,253436
2022-10-06,106500,109000,106000,109000,180802
2022-10-07,108000,110500,106500,110500,372654
2022-10-11,108500,110000,107000,109500,334931
